pt_date,pd_segment,tenor,odr_loan
2023-09-30,Digital_KPL,81,0
2023-09-30,Digital_KPL,176,0
2023-09-30,Digital_UDL,6,0
2023-09-30,Digital_UDL,12,0
2023-11-30,Digital_BCL,3,0.05974340480759407
2023-11-30,Digital_KPL,85,0
2023-11-30,Digital_EML,28,0
2023-11-30,Digital_KPL,72,0
2023-11-30,Digital_KPL,128,0
2023-11-30,Digital_PYL,3,0
2023-11-30,Digital_SCL,12,0.12617242708467172
2023-11-30,Digital_AKL,3,0
2023-11-30,Digital_KPL,118,0
2023-11-30,Digital_KPL,45,0
2023-11-30,Digital_KPL,68,0
2023-11-30,Digital_KPL,34,0
2023-11-30,Digital_AKL,1,0
2023-11-30,Digital_KPL,93,0
2023-11-30,Digital_KPL,42,0
2023-11-30,Digital_KPL,97,0
2023-11-30,Digital_KPL,175,0
2023-11-30,Digital_KPL,152,0
2023-11-30,Digital_KPL,153,0
2023-11-30,Digital_KPL,140,0
2023-11-30,Digital_KPL,70,0
2023-11-30,Digital_SPL,18,0.01974773129387592
2023-11-30,Digital_EAL,6,0.00033019490933791206
2023-11-30,Digital_KPL,25,0
2023-11-30,Digital_EML,29,0
2023-11-30,Digital_KPL,139,0
2023-11-30,Digital_UDL,12,0
2023-11-30,Digital_KPL,116,0
2023-11-30,Digital_KPL,30,0
2023-11-30,Digital_EML,25,0
2023-11-30,Digital_KPL,12,0
2023-11-30,Digital_KPL,60,0
2023-11-30,Digital_EML,12,0
2023-11-30,Digital_KPL,57,0
2023-11-30,Digital_KPL,65,0
2023-11-30,Digital_KPL,38,0
2023-11-30,Digital_KPL,50,0
2023-11-30,Digital_EML,24,0
2023-11-30,Digital_KPL,23,0
2023-11-30,Digital_KPL,84,0
2023-11-30,Digital_KPL,19,0
2023-11-30,Digital_KPL,24,0
2023-11-30,Digital_KPL,37,0
2023-10-31,Digital_RCL,2,0
2023-10-31,Digital_KPL,153,0
2023-10-31,Digital_EAL,6,0.0002682506227246599
2023-10-31,Digital_EML,48,0
2023-10-31,Digital_AKL,6,0.0016656103061480183
2023-10-31,Digital_EAL,4,0.000024216299991524294
2023-10-31,Digital_BCL,3,0.05621514041118101
2023-10-31,Digital_KPL,85,0
2023-10-31,Digital_KPL,30,0
2023-10-31,Digital_EML,60,0
2023-10-31,Digital_KPL,128,0
2023-10-31,Digital_BCL,12,0.10708824396097787
2023-10-31,Digital_KPL,36,0
2023-10-31,Digital_KPL,65,0
2023-10-31,Digital_PYL,24,0.01818181818181818
2023-10-31,Digital_KPL,74,0
2023-10-31,Digital_KPL,58,0
2023-10-31,Digital_KPL,60,0
2023-10-31,Digital_KPL,49,0
2023-10-31,Digital_EML,25,0
2023-10-31,Digital_KPL,132,0
2023-10-31,Digital_KPL,86,0
2023-10-31,Digital_KPL,179,0
2023-10-31,Digital_KPL,29,0
2023-10-31,Digital_KPL,101,0
2023-10-31,Digital_KPL,84,0
2023-10-31,Digital_PYL,6,0
2023-10-31,Digital_KPL,140,0
2023-10-31,Digital_KPL,18,0
2023-10-31,Digital_EML,24,0
2023-10-31,Digital_UDL,3,0
2023-10-31,Digital_EML,16,0
2023-10-31,Digital_KPL,25,0
2023-10-31,Digital_KPL,20,0
2023-10-31,Digital_KPL,33,0
2023-10-31,Digital_KPL,38,0
2023-10-31,Digital_SCL,6,0.06404805914972274
2023-10-31,Digital_KPL,54,0
2023-10-31,Digital_EML,12,0
