pt_date,pd_segment,tenor,odr_loan
2024-02-29,Digital_AKL,2,0
2024-02-29,Digital_KPL,72,0
2024-02-29,Digital_EML,36,0
2024-02-29,Digital_KPL,118,0
2024-02-29,Digital_KPL,55,0
2024-02-29,Digital_AKL,6,0.0005642885933091496
2024-02-29,Digital_KPL,109,0
2024-02-29,Digital_KPL,43,0
2024-02-29,Digital_KPL,154,0
2024-02-29,Digital_EML,24,0
2024-02-29,Digital_AKL,9,0.0006622516556291391
2024-02-29,Digital_KPL,166,0
2024-02-29,Digital_EAL,4,0.00008107815934560916
2024-02-29,Digital_KPL,84,0
2024-02-29,Digital_EAL,2,0
2024-02-29,Digital_EML,21,0
2024-02-29,Digital_KPL,30,0
2024-02-29,Digital_KPL,93,0
2024-02-29,Digital_EML,48,0
2024-02-29,Digital_KPL,175,0
2024-02-29,Digital_KPL,142,0
2024-02-29,Digital_KPL,174,0
2024-02-29,Digital_KPL,120,0
2024-02-29,Digital_KPL,56,0
2024-02-29,Digital_KPL,74,0
2024-02-29,Digital_KPL,33,0
2024-02-29,Digital_KPL,42,0
2024-02-29,Digital_KPL,76,0
2023-12-31,Digital_KPL,100,0
2023-12-31,Digital_KPL,12,0
2023-12-31,Digital_APL,3,0
2023-12-31,Digital_RCL,1,0
2023-12-31,Digital_PYL,6,0
2023-12-31,Digital_KPL,144,0
2023-12-31,Digital_KPL,21,0
2023-12-31,Digital_SCL,12,0.05463598438971875
2023-12-31,Digital_PYL,24,0.013333333333333334
2023-12-31,Digital_AKL,3,0.0002801512816921137
2023-12-31,Digital_KPL,19,0
2023-12-31,Digital_KPL,55,0
2023-12-31,Digital_RCL,4,0.0000774773378786705
2023-12-31,Digital_EML,23,0
2023-12-31,Digital_KPL,32,0
2023-12-31,Digital_BCL,3,0.028507587854837042
2023-12-31,Digital_EAL,6,0.0001712552192066806
2023-12-31,Digital_KPL,13,0
2023-12-31,Digital_SPL,6,0.03260006567349902
2023-12-31,Digital_KPL,56,0
2023-12-31,Digital_KPL,177,0
2023-12-31,Digital_KPL,54,0
2023-12-31,Digital_KPL,156,0
2023-12-31,Digital_KPL,152,0
2023-12-31,Digital_KPL,47,0
2023-12-31,Digital_KPL,97,0
2023-12-31,Digital_KPL,81,0
2023-12-31,Digital_KPL,30,0
2023-12-31,Digital_EML,36,0
2023-12-31,Digital_KPL,33,0
2023-12-31,Digital_KPL,132,0
2024-02-29,Digital_BCL,12,0.05064403628507573
2024-02-29,Digital_KPL,80,0
2024-02-29,Digital_SPL,1,0.030919000268188536
2024-02-29,Digital_KPL,65,0
2024-02-29,Digital_SPL,12,0.03607086262196121
2024-02-29,Digital_AKL,1,0
2024-02-29,Digital_AKL,3,0.00009546539379474941
2024-02-29,Digital_KPL,115,0
2024-02-29,Digital_KPL,18,0
2024-02-29,Digital_EAL,9,0.0001605961328451211
2024-02-29,Digital_KPL,70,0
2024-02-29,Digital_EML,25,0
2024-02-29,Digital_KPL,156,0
2024-02-29,Digital_EML,23,0
2024-02-29,Digital_KPL,98,0
2024-02-29,Digital_KPL,29,0
2024-02-29,Digital_SPL,24,0.02319820252338064
2024-02-29,Digital_KPL,12,0
2024-02-29,Digital_SPL,18,0.010215702036441586
2024-02-29,Digital_SCL,12,0.05155178046390069
2024-02-29,Digital_KPL,100,0
2024-02-29,Digital_KPL,116,0
2024-02-29,Digital_KPL,79,0
2024-02-29,Digital_KPL,143,0
2024-02-29,Digital_KPL,48,0
2024-02-29,Digital_KPL,21,0
2024-02-29,Digital_KPL,139,0
2023-12-31,Digital_BCL,12,0.05422218892532911
2023-12-31,Digital_KPL,59,0
2023-12-31,Digital_EML,25,0
2023-12-31,Digital_EML,60,0
2023-12-31,Digital_AKL,2,0
2023-12-31,Digital_SPL,1,0.02689837252447328
2023-12-31,Digital_KPL,25,0
2023-12-31,Digital_BCL,6,0.04561314622706911
2023-12-31,Digital_KPL,60,0
2023-12-31,Digital_KPL,34,0
2023-12-31,Digital_SCL,3,0.014611745059838576
2023-12-31,Digital_RCL,3,0.000047961170636252887
2023-12-31,Digital_EML,24,0
2023-12-31,Digital_KPL,115,0
2023-12-31,Digital_KPL,69,0
2023-12-31,Digital_PYL,18,0
2023-12-31,Digital_KPL,128,0
2023-12-31,Digital_EAL,4,0.000018001638149071566
2023-12-31,Digital_KPL,95,0
2023-12-31,Digital_KPL,101,0
2023-12-31,Digital_EML,26,0
2023-12-31,Digital_KPL,23,0
2023-12-31,Digital_KPL,85,0
2023-12-31,Digital_KPL,108,0
2023-12-31,Digital_KPL,103,0
2023-12-31,Digital_KPL,38,0
2023-12-31,Digital_KPL,61,0
2023-12-31,Digital_KPL,22,0
2023-12-31,Digital_KPL,42,0
2023-12-31,Digital_KPL,153,0
2023-12-31,Digital_KPL,141,0
2023-12-31,Digital_KPL,70,0
2024-01-31,Digital_SCL,6,0.03637025649324379
2024-01-31,Digital_EML,26,0
2024-01-31,Digital_SCL,3,0.013597359735973598
2024-01-31,Digital_SCL,12,0.06818791946308725
2024-01-31,Digital_BCL,12,0.05172241334970573
