pt_date;pd_segment;tenor;odr_loan
31/12/2023;Digital_KPL;23;0
31/12/2023;Digital_KPL;85;0
31/12/2023;Digital_KPL;108;0
31/12/2023;Digital_KPL;103;0
31/12/2023;Digital_KPL;38;0
31/12/2023;Digital_KPL;61;0
31/12/2023;Digital_KPL;22;0
31/12/2023;Digital_KPL;42;0
31/12/2023;Digital_KPL;153;0
31/12/2023;Digital_KPL;141;0
31/12/2023;Digital_KPL;70;0
31/01/2024;Digital_SCL;6;0.03637025649324379
31/01/2024;Digital_EML;26;0
31/01/2024;Digital_SCL;3;0.013597359735973598
31/01/2024;Digital_SCL;12;0.06818791946308725
31/01/2024;Digital_BCL;12;0.05172241334970573
31/01/2024;Digital_SPL;12;0.03546104625956388
31/01/2024;Digital_KPL;75;0
31/01/2024;Digital_KPL;118;0
31/01/2024;Digital_KPL;32;0
31/01/2024;Digital_KPL;96;0
31/01/2024;Digital_KPL;48;0
31/01/2024;Digital_KPL;18;0
31/01/2024;Digital_KPL;98;0
31/01/2024;Digital_EAL;6;0.0002763063368884749
31/01/2024;Digital_SPL;6;0.03346721837903438
31/01/2024;Digital_KPL;116;0
31/01/2024;Digital_KPL;140;0
31/01/2024;Digital_AKL;2;0
31/01/2024;Digital_KPL;83;0
31/01/2024;Digital_PYL;18;0
31/01/2024;Digital_KPL;91;0
31/01/2024;Digital_KPL;30;0
31/01/2024;Digital_KPL;37;0
31/01/2024;Digital_KPL;61;0
31/01/2024;Digital_KPL;143;0
31/01/2024;Digital_KPL;179;0
31/01/2024;Digital_KPL;117;0
31/01/2024;Digital_KPL;154;0
31/01/2024;Digital_KPL;79;0
31/01/2024;Digital_KPL;36;0
30/11/2023;Digital_BCL;3;0.02946707385786006
30/11/2023;Digital_KPL;21;0
30/11/2023;Digital_RCL;3;0.00006837700344620098
30/11/2023;Digital_KPL;42;0
30/11/2023;Digital_KPL;37;0
30/11/2023;Digital_PYL;6;0
30/11/2023;Digital_KPL;54;0
30/11/2023;Digital_BCL;6;0.04478986015856879
30/11/2023;Digital_KPL;94;0
30/11/2023;Digital_KPL;132;0
30/11/2023;Digital_KPL;13;0
30/11/2023;Digital_KPL;48;0
30/11/2023;Digital_EML;25;0
30/11/2023;Digital_AKL;6;0.0012884522467386053
30/11/2023;Digital_SPL;6;0.03276518146504194
30/11/2023;Digital_KPL;139;0
30/11/2023;Digital_SPL;3;0.019659898268309214
30/11/2023;Digital_KPL;82;0
30/11/2023;Digital_KPL;83;0
30/11/2023;Digital_KPL;176;0
30/11/2023;Digital_KPL;109;0
30/11/2023;Digital_KPL;179;0
30/11/2023;Digital_KPL;31;0
30/11/2023;Digital_KPL;18;0
30/11/2023;Digital_KPL;20;0
30/11/2023;Digital_KPL;19;0
30/11/2023;Digital_EML;23;0
30/11/2023;Digital_KPL;81;0
30/11/2023;Digital_EML;60;0
30/11/2023;Digital_KPL;144;0
30/11/2023;Digital_KPL;75;0
31/01/2024;Digital_SPL;3;0.024222104611496324
31/01/2024;Digital_AKL;6;0.001530601246038761
31/01/2024;Digital_KPL;119;0
31/01/2024;Digital_EAL;2;0
31/01/2024;Digital_BCL;6;0.048631285061157555
31/01/2024;Digital_AKL;1;0
31/01/2024;Digital_KPL;153;0
31/01/2024;Digital_KPL;44;0
31/01/2024;Digital_KPL;166;0
31/01/2024;Digital_KPL;174;0
31/01/2024;Digital_SPL;24;0.017226050233385196
31/01/2024;Digital_KPL;93;0
31/01/2024;Digital_KPL;139;0
31/01/2024;Digital_KPL;13;0
31/01/2024;Digital_UDL;3;0
31/01/2024;Digital_KPL;152;0
31/01/2024;Digital_KPL;50;0
31/01/2024;Digital_KPL;29;0
31/01/2024;Digital_KPL;60;0
31/01/2024;Digital_EML;25;0
31/01/2024;Digital_EML;36;0
31/01/2024;Digital_KPL;81;0
31/01/2024;Digital_KPL;47;0
31/01/2024;Digital_KPL;175;0
31/01/2024;Digital_KPL;20;0
31/01/2024;Digital_KPL;102;0
31/01/2024;Digital_KPL;58;0
31/01/2024;Digital_KPL;42;0
31/01/2024;Digital_EML;48;0
31/01/2024;Digital_KPL;65;0
31/01/2024;Digital_KPL;21;0
31/01/2024;Digital_KPL;31;0
31/01/2024;Digital_KPL;86;0
31/01/2024;Digital_KPL;94;0
31/01/2024;Digital_KPL;85;0
31/01/2024;Digital_KPL;72;0
31/01/2024;Digital_KPL;142;0
31/12/2023;Digital_RCL;2;0.000020781811758349094
31/12/2023;Digital_UDL;6;0
31/12/2023;Digital_KPL;99;0
31/12/2023;Digital_KPL;37;0
31/12/2023;Digital_SPL;18;0.008094018657398939
31/12/2023;Digital_KPL;98;0
31/12/2023;Digital_KPL;180;0
31/12/2023;Digital_KPL;74;0
31/12/2023;Digital_SPL;3;0.020488659236126243
31/12/2023;Digital_KPL;83;0
31/12/2023;Digital_EAL;2;0
31/12/2023;Digital_KPL;86;0
31/12/2023;Digital_KPL;117;0
31/12/2023;Digital_KPL;179;0
31/12/2023;Digital_SPL;12;0.036291985674541886
31/12/2023;Digital_KPL;105;0
31/12/2023;Digital_KPL;140;0
31/12/2023;Digital_PYL;12;0
31/12/2023;Digital_KPL;82;0
31/12/2023;Digital_EML;48;0
31/12/2023;Digital_KPL;176;0
31/12/2023;Digital_KPL;175;0
31/12/2023;Digital_KPL;72;0
31/12/2023;Digital_KPL;154;0
31/12/2023;Digital_KPL;68;0
31/12/2023;Digital_KPL;44;0
31/12/2023;Digital_KPL;58;0
31/12/2023;Digital_KPL;130;0
31/12/2023;Digital_EML;21;0
31/12/2023;Digital_KPL;142;0
31/12/2023;Digital_KPL;79;0
31/12/2023;Digital_KPL;116;0
31/12/2023;Digital_KPL;143;0
31/12/2023;Digital_KPL;17;0
31/12/2023;Digital_KPL;29;0
31/12/2023;Digital_KPL;120;0
31/12/2023;Digital_KPL;109;0
31/01/2024;Digital_RCL;4;0.00019147306612203217
31/01/2024;Digital_KPL;82;0
31/01/2024;Digital_UDL;12;0
31/01/2024;Digital_KPL;130;0
31/01/2024;Digital_PYL;24;0
31/01/2024;Digital_EML;28;0
31/01/2024;Digital_KPL;101;0
31/01/2024;Digital_KPL;120;0
31/01/2024;Digital_KPL;17;0
31/01/2024;Digital_BCL;3;0.02769298332479409
31/01/2024;Digital_APL;3;0.00009360666479453337
31/01/2024;Digital_KPL;103;0
31/01/2024;Digital_KPL;84;0
31/01/2024;Digital_SPL;1;0.030275157582795177
31/01/2024;Digital_UDL;6;0
31/01/2024;Digital_KPL;104;0
31/01/2024;Digital_KPL;100;0
31/01/2024;Digital_KPL;24;0
31/01/2024;Digital_KPL;54;0
31/01/2024;Digital_EML;21;0
31/01/2024;Digital_KPL;97;0
31/01/2024;Digital_KPL;55;0
31/01/2024;Digital_EML;24;0
31/01/2024;Digital_KPL;57;0
31/01/2024;Digital_KPL;164;0
31/01/2024;Digital_KPL;132;0
31/01/2024;Digital_KPL;14;0
31/01/2024;Digital_KPL;33;0
31/01/2024;Digital_KPL;62;0
31/01/2024;Digital_EML;60;0.025
31/01/2024;Digital_KPL;144;0
31/01/2024;Digital_KPL;95;0
31/01/2024;Digital_KPL;115;0
31/01/2024;Digital_KPL;59;0
31/01/2024;Digital_KPL;35;0
31/01/2024;Digital_KPL;45;0
31/10/2023;Digital_SPL;6;0.03275078564933496
31/10/2023;Digital_KPL;103;0
31/10/2023;Digital_SPL;12;0.03903091354482321
31/10/2023;Digital_KPL;97;0
31/10/2023;Digital_KPL;57;0
31/10/2023;Digital_KPL;152;0
31/10/2023;Digital_BCL;12;0.05681214794020553
31/10/2023;Digital_KPL;176;0
31/10/2023;Digital_SPL;3;0.0194609552466952
31/10/2023;Digital_KPL;17;0
31/10/2023;Digital_KPL;141;0
31/10/2023;Digital_KPL;179;0
31/10/2023;Digital_AKL;1;0
31/10/2023;Digital_SPL;1;0.018847866541376112
31/10/2023;Digital_KPL;23;0
31/10/2023;Digital_KPL;101;0
31/10/2023;Digital_KPL;25;0
31/10/2023;Digital_KPL;132;0
31/10/2023;Digital_RCL;4;0
31/10/2023;Digital_KPL;83;0
31/10/2023;Digital_KPL;85;0
31/10/2023;Digital_KPL;26;0
31/10/2023;Digital_KPL;59;0
31/10/2023;Digital_EML;36;0
31/10/2023;Digital_KPL;116;0
31/10/2023;Digital_KPL;49;0
31/10/2023;Digital_EML;24;0
31/10/2023;Digital_EML;12;0
31/10/2023;Digital_RCL;2;0.000016217048983596456
31/10/2023;Digital_EML;29;0
31/10/2023;Digital_KPL;22;0
31/10/2023;Digital_KPL;84;0
31/10/2023;Digital_SPL;18;0.0007913669064748202
31/10/2023;Digital_KPL;70;0
31/10/2023;Digital_KPL;60;0
31/10/2023;Digital_KPL;13;0
31/10/2023;Digital_KPL;96;0
31/10/2023;Digital_KPL;12;0
31/10/2023;Digital_EML;25;0
31/10/2023;Digital_KPL;139;0
31/10/2023;Digital_EML;26;0
31/10/2023;Digital_KPL;120;0
31/10/2023;Digital_KPL;156;0
31/10/2023;Digital_EAL;4;0
31/10/2023;Digital_EML;60;0
31/10/2023;Digital_KPL;79;0
31/10/2023;Digital_KPL;108;0
31/10/2023;Digital_PYL;24;0
31/10/2023;Digital_RCL;3;0.00005344985401508622
31/10/2023;Digital_KPL;33;0
31/10/2023;Digital_KPL;128;0
31/10/2023;Digital_KPL;44;0
31/10/2023;Digital_KPL;61;0
31/10/2023;Digital_KPL;35;0
31/10/2023;Digital_KPL;144;0
31/10/2023;Digital_KPL;54;0
31/10/2023;Digital_KPL;56;0
31/10/2023;Digital_KPL;19;0
31/10/2023;Digital_KPL;118;0
31/10/2023;Digital_KPL;142;0
31/10/2023;Digital_KPL;166;0
31/10/2023;Digital_KPL;178;0
31/10/2023;Digital_KPL;72;0
31/10/2023;Digital_KPL;43;0
31/10/2023;Digital_KPL;30;0
31/10/2023;Digital_KPL;94;0
31/10/2023;Digital_KPL;105;0
31/10/2023;Digital_KPL;100;0
31/10/2023;Digital_EML;21;0
31/10/2023;Digital_KPL;69;0
31/12/2023;Digital_AKL;6;0.0019400473852281702
31/12/2023;Digital_KPL;46;0
31/12/2023;Digital_KPL;65;0
31/12/2023;Digital_KPL;178;0
31/12/2023;Digital_KPL;26;0
31/12/2023;Digital_KPL;43;0
31/12/2023;Digital_KPL;80;0
31/12/2023;Digital_KPL;119;0
31/12/2023;Digital_AKL;1;0
31/12/2023;Digital_UDL;3;0
31/12/2023;Digital_KPL;31;0
31/12/2023;Digital_KPL;174;0
31/12/2023;Digital_KPL;45;0
31/12/2023;Digital_EAL;9;0
31/12/2023;Digital_KPL;93;0
31/12/2023;Digital_KPL;102;0
31/12/2023;Digital_UDL;12;0
31/12/2023;Digital_SPL;24;0.014061295553015603
31/12/2023;Digital_EML;29;0
31/12/2023;Digital_AKL;9;0.0016726711271230056
31/12/2023;Digital_KPL;165;0
31/12/2023;Digital_KPL;36;0
31/12/2023;Digital_KPL;118;0
31/12/2023;Digital_EML;28;0
31/12/2023;Digital_EML;12;0
31/12/2023;Digital_KPL;35;0
31/12/2023;Digital_KPL;50;0
31/12/2023;Digital_KPL;96;0
31/12/2023;Digital_KPL;84;0
31/12/2023;Digital_KPL;164;0
31/12/2023;Digital_KPL;67;0
31/12/2023;Digital_KPL;48;0
31/12/2023;Digital_KPL;62;0
31/12/2023;Digital_KPL;18;0
31/12/2023;Digital_KPL;139;0
31/12/2023;Digital_KPL;53;0
31/12/2023;Digital_KPL;71;0
31/12/2023;Digital_KPL;91;0
31/12/2023;Digital_KPL;166;0
31/12/2023;Digital_KPL;20;0
31/12/2023;Digital_KPL;14;0
30/11/2023;Digital_KPL;60;0
30/11/2023;Digital_RCL;2;0.000059803604961307066
30/11/2023;Digital_KPL;115;0
30/11/2023;Digital_KPL;130;0
30/11/2023;Digital_KPL;105;0
30/11/2023;Digital_SPL;24;0.010524534686971235
30/11/2023;Digital_BCL;12;0.05570796502883889
30/11/2023;Digital_KPL;117;0
30/11/2023;Digital_AKL;2;0
30/11/2023;Digital_SPL;12;0.03732924853623684
30/11/2023;Digital_EAL;6;0.0002169852261363422
30/11/2023;Digital_KPL;116;0
30/11/2023;Digital_KPL;85;0
30/11/2023;Digital_EAL;2;0
30/11/2023;Digital_SCL;6;0.03339176161262051
30/11/2023;Digital_RCL;4;0
30/11/2023;Digital_KPL;99;0
30/11/2023;Digital_KPL;143;0
30/11/2023;Digital_KPL;101;0
30/11/2023;Digital_KPL;102;0
30/11/2023;Digital_KPL;45;0
30/11/2023;Digital_KPL;70;0
30/11/2023;Digital_KPL;23;0
30/09/2023;Digital_SPL;24;0.00006754474839581223
30/09/2023;Digital_KPL;119;0
30/09/2023;Digital_BCL;3;0.027684069555046046
30/09/2023;Digital_PYL;12;0
30/09/2023;Digital_KPL;21;0
30/09/2023;Digital_SCL;3;0.01327683615819209
30/09/2023;Digital_KPL;49;0
30/09/2023;Digital_KPL;20;0
30/09/2023;Digital_KPL;58;0
30/09/2023;Digital_KPL;120;0
30/09/2023;Digital_KPL;35;0
30/09/2023;Digital_KPL;18;0
30/09/2023;Digital_KPL;72;0
30/09/2023;Digital_KPL;105;0
30/09/2023;Digital_EML;29;0
30/09/2023;Digital_KPL;175;0
30/09/2023;Digital_KPL;85;0
30/09/2023;Digital_KPL;142;0
30/09/2023;Digital_KPL;118;0
30/09/2023;Digital_SCL;12;0.06749828215021936
30/09/2023;Digital_KPL;69;0
30/09/2023;Digital_SPL;3;0.020570670950656098
30/09/2023;Digital_KPL;177;0
30/09/2023;Digital_KPL;100;0
30/09/2023;Digital_SPL;1;0.01830814446773319
30/09/2023;Digital_EAL;6;0.00007931943921156477
30/09/2023;Digital_KPL;97;0
30/09/2023;Digital_EML;60;0
30/09/2023;Digital_KPL;62;0
30/09/2023;Digital_EML;16;0
30/09/2023;Digital_KPL;31;0
30/09/2023;Digital_KPL;38;0
30/09/2023;Digital_KPL;61;0
30/09/2023;Digital_RCL;2;0.000009149800534348351
30/09/2023;Digital_KPL;141;0
30/09/2023;Digital_KPL;117;0
30/09/2023;Digital_BCL;12;0.06173721544063825
30/09/2023;Digital_SCL;6;0.034433221099887765
30/09/2023;Digital_KPL;48;0
30/09/2023;Digital_KPL;50;0
30/09/2023;Digital_KPL;140;0
30/09/2023;Digital_KPL;99;0
30/09/2023;Digital_KPL;79;0
30/09/2023;Digital_KPL;54;0
30/09/2023;Digital_KPL;93;0
30/09/2023;Digital_EML;21;0
30/09/2023;Digital_KPL;164;0
30/09/2023;Digital_KPL;81;0
30/09/2023;Digital_KPL;29;0
30/09/2023;Digital_KPL;75;0
30/09/2023;Digital_AKL;3;0.00013747594171020073
30/09/2023;Digital_AKL;1;0
30/09/2023;Digital_KPL;43;0
30/09/2023;Digital_EML;48;0
30/09/2023;Digital_KPL;154;0
30/09/2023;Digital_KPL;116;0
30/09/2023;Digital_KPL;165;0
30/09/2023;Digital_KPL;59;0
30/09/2023;Digital_KPL;13;0
30/09/2023;Digital_KPL;45;0
30/09/2023;Digital_PYL;24;0
30/09/2023;Digital_KPL;14;0
