ec_number,pd_segment,tenor,period,ecl_bucket,avg_marginal_pd_loan,avg_marginal_pd_client,avg_marginal_pd_balance,wa_marginal_pd_loan,wa_marginal_pd_client,wa_marginal_pd_balance,pt_date
EC1,Digital_SPL,12,24,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,18,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,19,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,12,18,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,20,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,6,15,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,13,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,3,6,1,0.003098056,0.002985482,0.003551,0.002544183,0.002559755,0.003458,3/31/2024
EC1,Digital_SCL,6,14,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,6,17,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,3,17,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,20,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,6,4,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,6,5,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,8,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,3,11,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,24,2,4,0.993137255,0.995398773,0.993277,0.992505353,0.994661922,0.992808,3/31/2024
EC1,Digital_SPL,1,13,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,21,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,23,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,1,19,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,10,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,16,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,20,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,22,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,15,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,26,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,13,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,24,2,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,19,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,5,2,0.001161547,0.000790877,0.000832,0.00084229,0.00055269,0.000752,3/31/2024
EC1,Digital_BCL,2,7,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,12,8,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,23,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_RCL,1,2,4,0.014925373,0.014925373,0.032337,0.014925373,0.014925373,0.032337,3/31/2024
EC1,Digital_BCL,6,7,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,18,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,5,1,0.009388368,0.010407061,0.011045,0.009205092,0.009973903,0.011162,3/31/2024
EC1,Digital_SCL,12,20,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,6,22,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,12,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,11,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,20,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,12,13,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,1,8,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,25,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,12,21,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,18,4,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,6,20,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,5,2,0.009843204,0.009922736,0.012123,0.006812271,0.007052908,0.009836,3/31/2024
EC1,Digital_BCL,3,9,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,13,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,12,8,2,0,0.000754148,0,0,0.000294291,0,3/31/2024
EC1,Digital_BCL,2,16,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,18,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,18,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,17,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,3,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,5,1,0.156301277,0.184608006,0.21392,0.13063158,0.147000793,0.206147,3/31/2024
EC1,Digital_SPL,6,17,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,12,24,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,1,9,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,1,15,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,14,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,18,5,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,12,19,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,3,15,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,24,5,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,2,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,8,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,12,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,28,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,12,22,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,22,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,5,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,3,15,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,12,19,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,5,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,22,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,12,4,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,24,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,22,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,29,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,16,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,5,2,0.104976355,0.114569971,0.103842,0.05520968,0.054365274,0.06749,3/31/2024
EC1,Digital_SPL,12,25,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,6,10,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,17,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,12,20,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,12,19,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,1,22,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,12,7,3,0,0.000404858,0,0,0.000746547,0,3/31/2024
EC1,Digital_SPL,12,20,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,12,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,24,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,25,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,3,10,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,3,1,0.039175996,0.055877408,0.052309,0.038387392,0.047779068,0.0479,3/31/2024
EC1,Digital_SPL,6,19,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,23,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,6,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,11,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,13,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,12,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,4,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,13,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,13,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,13,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,12,18,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,1,8,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,11,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,16,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,1,24,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_RCL,3,4,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,26,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,30,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,25,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,15,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,12,5,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,29,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,6,13,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,8,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,16,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,6,8,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,10,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,15,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,12,11,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,20,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,8,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,3,13,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,16,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,6,16,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,12,10,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,24,3,4,0.007843137,0.00408998,0.007967,0.012219959,0.006802721,0.012375,3/31/2024
EC1,Digital_SPL,3,26,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,5,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,22,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,21,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,3,6,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,6,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,12,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,12,8,1,0.001169591,0.001212121,0,1.34908E-05,2.74429E-05,0,3/31/2024
EC1,Digital_SPL,12,17,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,14,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,23,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,18,7,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,18,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,1,16,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,3,7,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,12,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,12,13,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,24,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,6,19,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,12,8,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,16,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,1,21,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,3,5,2,0.017274086,0.010620468,0.018968,0.014180374,0.00954033,0.019715,3/31/2024
EC1,Digital_SPL,3,7,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,8,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,6,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,7,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,6,6,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,6,11,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,26,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,6,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,19,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,12,14,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,12,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,15,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,1,15,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,9,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,12,9,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,11,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,7,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,27,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,3,4,0.001185747,0.001720585,0.002847,0.000878231,0.000906878,0.001795,3/31/2024
EC1,Digital_SCL,6,4,3,0.077465354,0.074973095,0.085805,0.021347565,0.020515059,0.028732,3/31/2024
EC1,Digital_SPL,1,9,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,4,2,0.42509175,0.44010352,0.488163,0.37368556,0.375936979,0.458346,3/31/2024
EC1,Digital_SPL,3,29,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,6,12,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,6,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,12,9,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,29,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,6,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,7,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,25,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,16,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,7,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,17,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,1,17,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,12,16,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,11,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,3,8,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,27,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,5,1,0.011417142,0.012292742,0.01229,0.011440703,0.011141373,0.010446,3/31/2024
EC1,Digital_BCL,3,21,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,3,22,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,20,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,7,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,19,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,21,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,1,10,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_RCL,2,3,2,0.019706745,0.019706745,0.019928,0.019706745,0.019706745,0.019928,3/31/2024
EC1,Digital_SCL,12,7,2,0,0.000234192,0,0,0.000270563,0,3/31/2024
EC1,Digital_BCL,12,1,5,1,1,1,1,1,1,3/31/2024
EC1,Digital_SPL,6,4,3,0.020706117,0.025005871,0.026843,0.014181171,0.015966382,0.023135,3/31/2024
EC1,Digital_BCL,3,3,1,0.054570243,0.066276356,0.082388,0.05257115,0.061039135,0.082814,3/31/2024
EC1,Digital_BCL,12,2,3,0.022923069,0.024870006,0.017305,0.02621659,0.027609397,0.018775,3/31/2024
EC1,Digital_BCL,3,23,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,5,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,1,14,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,12,2,1,0.001315707,0.001423465,0.000333,0.001401067,0.001492914,0.000337,3/31/2024
EC1,Digital_SCL,3,12,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,18,4,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,19,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,3,20,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,12,10,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,24,6,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,12,20,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,12,10,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,6,1,0.005669594,0.005568578,0.006225,0.005132569,0.004874316,0.005755,3/31/2024
EC1,Digital_SPL,12,10,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,12,9,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,20,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,12,5,2,0.052392071,0.054738764,0.055103,0.014641517,0.016748389,0.020083,3/31/2024
EC1,Digital_SPL,3,10,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,12,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,6,13,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,3,13,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,17,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,18,5,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,17,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,1,23,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,13,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,19,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,25,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,12,10,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,1,7,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,24,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,6,18,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,1,25,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,21,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,2,5,0,9.18105E-05,0,0,5.68505E-07,0,3/31/2024
EC1,Digital_SPL,6,10,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,16,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,13,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,22,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,3,9,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,10,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,18,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,27,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,18,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,1,4,2,0.373852165,0.36582279,0.395146,0.370898538,0.363641642,0.398558,3/31/2024
EC1,Digital_SPL,6,4,1,0.091681688,0.108474198,0.137183,0.092552424,0.116571547,0.128746,3/31/2024
EC1,Digital_BCL,3,5,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,3,3,0.897980059,0.896536949,0.915735,0.8867899,0.882523363,0.908036,3/31/2024
EC1,Digital_BCL,12,13,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,6,14,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,13,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,12,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_AKL,6,6,1,0.122171863,0.12601618,0.143768,0.113609023,0.118419214,0.139723,3/31/2024
EC1,Digital_BCL,12,24,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,12,4,1,0.282941274,0.29196282,0.291501,0.264040299,0.27197713,0.299216,3/31/2024
EC1,Digital_SPL,1,23,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,3,1,0.276341616,0.27260838,0.276179,0.309604823,0.322517254,0.291323,3/31/2024
EC1,Digital_SPL,3,23,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,20,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,25,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,7,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,27,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,6,6,1,0.065631034,0.071744983,0.084928,0.036015287,0.047429973,0.063896,3/31/2024
EC1,Digital_BCL,6,3,2,0.334971017,0.334703354,0.343635,0.376418317,0.378924944,0.380648,3/31/2024
EC1,Digital_SPL,6,11,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,19,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,3,4,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,12,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,12,16,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,18,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,12,4,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,24,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,12,2,4,0.982011556,0.982434627,0.985326,0.978705237,0.978755615,0.983581,3/31/2024
EC1,Digital_SCL,12,4,2,0.619363467,0.662873077,0.64563,0.589945313,0.647868561,0.601685,3/31/2024
EC1,Digital_SCL,12,6,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,3,5,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,17,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,19,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,12,22,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,1,21,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,21,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,26,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,1,8,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,30,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,3,4,0.015088131,0.018645373,0.015808,0.010456567,0.011999526,0.014201,3/31/2024
EC1,Digital_BCL,3,1,5,1,1,1,1,1,1,3/31/2024
EC1,Digital_SPL,6,17,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,19,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,20,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,12,18,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,3,25,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,6,6,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,12,11,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,22,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,12,14,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,6,13,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,6,7,2,0,0.000766284,0,0,0.000183688,0,3/31/2024
EC1,Digital_BCL,6,22,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,29,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,12,19,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,3,3,4,0.009313389,0.009011852,0.012591,0.013020833,0.010796221,0.017494,3/31/2024
EC1,Digital_SPL,1,4,1,0.011031761,0.012924738,0.010611,0.011809034,0.013611361,0.011346,3/31/2024
EC1,Digital_BCL,3,13,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,14,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,15,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,3,11,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,3,9,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,14,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,9,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,12,21,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,2,11,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,12,17,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,3,7,1,0.000612745,0.000641026,0.000517,1.59213E-05,2.32221E-05,0.000016,3/31/2024
EC1,Digital_SPL,3,17,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,6,1,0.003033745,0.003478663,0.003627,0.003079877,0.003261515,0.003889,3/31/2024
EC1,Digital_SPL,1,16,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,18,6,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_BCL,6,18,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,2,1,0.011735628,0.010431998,0.008907,0.011942055,0.01163445,0.008151,3/31/2024
EC1,Digital_BCL,3,18,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,27,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,23,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,3,14,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,1,5,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,12,6,4,0,0.000327332,0,0,0.000408163,0,3/31/2024
EC1,Digital_SPL,6,3,1,0.158345143,0.157910862,0.177468,0.159328809,0.165395857,0.166398,3/31/2024
EC1,Digital_SPL,12,26,4,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,8,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,24,5,2,0.013333333,0.019607843,0.006861,0.003144654,0.005141388,0.001763,3/31/2024
EC1,Digital_BCL,12,7,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,3,4,3,0.001693156,0.00148975,0.001376,0.000425937,0.000570415,0.00124,3/31/2024
EC1,Digital_SCL,3,4,2,0.585875935,0.586098342,0.689353,0.566088841,0.568200837,0.672414,3/31/2024
EC1,Digital_SCL,6,7,5,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,6,28,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,6,15,2,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,24,7,1,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,6,20,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SPL,12,17,3,0,0,0,0,0,0,3/31/2024
EC1,Digital_SCL,12,16,5,0,0,0,0,0,0,3/31/2024
