scenario,product,tenor,period,bucket
BEST,Digital_EAL,4,35,5
BEST,Digital_EAL,4,36,1
BEST,Digital_EAL,4,36,2
BEST,Digital_EAL,4,36,3
BEST,Digital_EAL,4,36,4
BEST,Digital_EAL,4,36,5
BEST,Digital_EAL,6,1,1
BEST,Digital_EAL,6,1,2
BEST,Digital_EAL,6,1,3
BEST,Digital_EAL,6,1,4
BEST,Digital_EAL,6,1,5
BEST,Digital_EAL,6,2,1
BEST,Digital_EAL,6,2,2
BEST,Digital_EAL,6,2,3
BEST,Digital_EAL,6,2,4
BEST,Digital_EAL,6,2,5
BEST,Digital_EAL,6,3,1
BEST,Digital_EAL,6,3,2
BEST,Digital_EAL,6,3,3
BEST,Digital_EAL,6,3,4
BEST,Digital_EAL,6,3,5
BEST,Digital_EAL,6,4,1
BEST,Digital_EAL,6,4,2
BEST,Digital_EAL,6,4,3
BEST,Digital_EAL,6,4,4
BEST,Digital_EAL,6,4,5
BEST,Digital_EAL,6,5,1
BEST,Digital_EAL,6,5,2
BEST,Digital_EAL,6,5,3
BEST,Digital_EAL,6,5,4
BEST,Digital_EAL,6,5,5
BEST,Digital_EAL,6,6,1
BEST,Digital_EAL,6,6,2
BEST,Digital_EAL,6,6,3
BEST,Digital_EAL,6,6,4
BEST,Digital_EAL,6,6,5
BEST,Digital_EAL,6,7,1
BEST,Digital_EAL,6,7,2
BEST,Digital_EAL,6,7,3
BEST,Digital_EAL,6,7,4
BEST,Digital_EAL,6,7,5
BEST,Digital_EAL,6,8,1
BEST,Digital_EAL,6,8,2
BEST,Digital_EAL,6,8,3
BEST,Digital_EAL,6,8,4
BEST,Digital_EAL,6,8,5
BEST,Digital_EAL,6,9,1
BEST,Digital_EAL,6,9,2
BEST,Digital_EAL,6,9,3
BEST,Digital_EAL,6,9,4
BEST,Digital_EAL,6,9,5
BEST,Digital_EAL,6,10,1
BEST,Digital_EAL,6,10,2
BEST,Digital_EAL,6,10,3
BEST,Digital_EAL,6,10,4
BEST,Digital_EAL,6,10,5
BEST,Digital_EAL,6,11,1
BEST,Digital_EAL,6,11,2
BEST,Digital_EAL,6,11,3
BEST,Digital_EAL,6,11,4
BEST,Digital_EAL,6,11,5
BEST,Digital_EAL,6,12,1
BEST,Digital_EAL,6,12,2
BEST,Digital_EAL,6,12,3
BEST,Digital_EAL,6,12,4
BEST,Digital_EAL,6,12,5
BEST,Digital_EAL,6,13,1
BEST,Digital_EAL,6,13,2
BEST,Digital_EAL,6,13,3
BEST,Digital_EAL,6,13,4
BEST,Digital_EAL,6,13,5
BEST,Digital_EAL,6,14,1
BEST,Digital_EAL,6,14,2
BEST,Digital_EAL,6,14,3
BEST,Digital_EAL,6,14,4
BEST,Digital_EAL,6,14,5
BEST,Digital_EAL,6,15,1
BEST,Digital_EAL,6,15,2
BEST,Digital_EAL,6,15,3
BEST,Digital_EAL,6,15,4
BEST,Digital_EAL,6,15,5
BEST,Digital_EAL,6,16,1
BEST,Digital_EAL,6,16,2
BEST,Digital_EAL,6,16,3
BEST,Digital_EAL,6,16,4
BEST,Digital_EAL,6,16,5
BEST,Digital_EAL,6,17,1
BEST,Digital_EAL,6,17,2
BEST,Digital_EAL,6,17,3
BEST,Digital_EAL,6,17,4
BEST,Digital_EAL,6,17,5
BEST,Digital_EAL,6,18,1
BEST,Digital_EAL,6,18,2
BEST,Digital_EAL,6,18,3
BEST,Digital_EAL,6,18,4
BEST,Digital_EAL,6,18,5
BEST,Digital_EAL,6,19,1
BEST,Digital_EAL,6,19,2
BEST,Digital_EAL,6,19,3
BEST,Digital_EAL,6,19,4
BEST,Digital_EAL,6,19,5
BEST,Digital_EAL,6,20,1
BEST,Digital_EAL,6,20,2
BEST,Digital_EAL,6,20,3
BEST,Digital_EAL,6,20,4
BEST,Digital_EAL,6,20,5
BEST,Digital_EAL,6,21,1
BEST,Digital_EAL,6,21,2
BEST,Digital_EAL,6,21,3
BEST,Digital_EAL,6,21,4
BEST,Digital_EAL,6,21,5
BEST,Digital_EAL,6,22,1
BEST,Digital_EAL,6,22,2
BEST,Digital_EAL,6,22,3
BEST,Digital_EAL,6,22,4
BEST,Digital_EAL,6,22,5
BEST,Digital_EAL,6,23,1
BEST,Digital_EAL,6,23,2
BEST,Digital_EAL,6,23,3
BEST,Digital_EAL,6,23,4
BEST,Digital_EAL,6,23,5
BEST,Digital_EAL,6,24,1
BEST,Digital_EAL,6,24,2
BEST,Digital_EAL,6,24,3
BEST,Digital_EAL,6,24,4
BEST,Digital_EAL,6,24,5
BEST,Digital_EAL,6,25,1
BEST,Digital_EAL,6,25,2
BEST,Digital_EAL,6,25,3
BEST,Digital_EAL,6,25,4
BEST,Digital_EAL,6,25,5
BEST,Digital_EAL,6,26,1
BEST,Digital_EAL,6,26,2
BEST,Digital_EAL,6,26,3
BEST,Digital_EAL,6,26,4
BEST,Digital_EAL,6,26,5
BEST,Digital_EAL,6,27,1
BEST,Digital_EAL,6,27,2
BEST,Digital_EAL,6,27,3
BEST,Digital_EAL,6,27,4
BEST,Digital_EAL,6,27,5
BEST,Digital_EAL,6,28,1
BEST,Digital_EAL,6,28,2
BEST,Digital_EAL,6,28,3
BEST,Digital_EAL,6,28,4
BEST,Digital_EAL,6,28,5
BEST,Digital_EAL,6,29,1
BEST,Digital_EAL,6,29,2
BEST,Digital_EAL,6,29,3
BEST,Digital_EAL,6,29,4
BEST,Digital_EAL,6,29,5
BEST,Digital_EAL,6,30,1
BEST,Digital_EAL,6,30,2
BEST,Digital_EAL,6,30,3
BEST,Digital_EAL,6,30,4
BEST,Digital_EAL,6,30,5
BEST,Digital_EAL,6,31,1
BEST,Digital_EAL,6,31,2
BEST,Digital_EAL,6,31,3
BEST,Digital_EAL,6,31,4
BEST,Digital_EAL,6,31,5
BEST,Digital_EAL,6,32,1
BEST,Digital_EAL,6,32,2
BEST,Digital_EAL,6,32,3
BEST,Digital_EAL,6,32,4
BEST,Digital_EAL,6,32,5
BEST,Digital_EAL,6,33,1
BEST,Digital_EAL,6,33,2
BEST,Digital_EAL,6,33,3
BEST,Digital_EAL,6,33,4
BEST,Digital_EAL,6,33,5
BEST,Digital_EAL,6,34,1
BEST,Digital_EAL,6,34,2
BEST,Digital_EAL,6,34,3
BEST,Digital_EAL,6,34,4
BEST,Digital_EAL,6,34,5
BEST,Digital_EAL,6,35,1
BEST,Digital_EAL,6,35,2
BEST,Digital_EAL,6,35,3
BEST,Digital_EAL,6,35,4
BEST,Digital_EAL,6,35,5
BEST,Digital_EAL,6,36,1
BEST,Digital_EAL,6,36,2
BEST,Digital_EAL,6,36,3
BEST,Digital_EAL,6,36,4
BEST,Digital_EAL,6,36,5
WORST,Digital_EAL,2,1,1
WORST,Digital_EAL,2,1,2
WORST,Digital_EAL,2,1,3
WORST,Digital_EAL,2,1,4
WORST,Digital_EAL,2,1,5
WORST,Digital_EAL,2,2,1
WORST,Digital_EAL,2,2,2
WORST,Digital_EAL,2,2,3
WORST,Digital_EAL,2,2,4
WORST,Digital_EAL,2,2,5
WORST,Digital_EAL,2,3,1
WORST,Digital_EAL,2,3,2
WORST,Digital_EAL,2,3,3
WORST,Digital_EAL,2,3,4
WORST,Digital_EAL,2,3,5
WORST,Digital_EAL,2,4,1
WORST,Digital_EAL,2,4,2
WORST,Digital_EAL,2,4,3
WORST,Digital_EAL,2,4,4
WORST,Digital_EAL,2,4,5
WORST,Digital_EAL,2,5,1
WORST,Digital_EAL,2,5,2
WORST,Digital_EAL,2,5,3
WORST,Digital_EAL,2,5,4
WORST,Digital_EAL,2,5,5
WORST,Digital_EAL,2,6,1
WORST,Digital_EAL,2,6,2
WORST,Digital_EAL,2,6,3
WORST,Digital_EAL,2,6,4
WORST,Digital_EAL,2,6,5
WORST,Digital_EAL,2,7,1
WORST,Digital_EAL,2,7,2
WORST,Digital_EAL,2,7,3
WORST,Digital_EAL,2,7,4
WORST,Digital_EAL,2,7,5
WORST,Digital_EAL,2,8,1
WORST,Digital_EAL,2,8,2
WORST,Digital_EAL,2,8,3
WORST,Digital_EAL,2,8,4
WORST,Digital_EAL,2,8,5
WORST,Digital_EAL,2,9,1
WORST,Digital_EAL,2,9,2
WORST,Digital_EAL,2,9,3
WORST,Digital_EAL,2,9,4
WORST,Digital_EAL,2,9,5
WORST,Digital_EAL,2,10,1
WORST,Digital_EAL,2,10,2
WORST,Digital_EAL,2,10,3
WORST,Digital_EAL,2,10,4
WORST,Digital_EAL,2,10,5
WORST,Digital_EAL,2,11,1
WORST,Digital_EAL,2,11,2
WORST,Digital_EAL,2,11,3
WORST,Digital_EAL,2,11,4
WORST,Digital_EAL,2,11,5
WORST,Digital_EAL,2,12,1
WORST,Digital_EAL,2,12,2
WORST,Digital_EAL,2,12,3
WORST,Digital_EAL,2,12,4
WORST,Digital_EAL,2,12,5
WORST,Digital_EAL,2,13,1
WORST,Digital_EAL,2,13,2
WORST,Digital_EAL,2,13,3
WORST,Digital_EAL,2,13,4
WORST,Digital_EAL,2,13,5
WORST,Digital_EAL,2,14,1
WORST,Digital_EAL,2,14,2
WORST,Digital_EAL,2,14,3
WORST,Digital_EAL,2,14,4
WORST,Digital_EAL,2,14,5
WORST,Digital_EAL,2,15,1
WORST,Digital_EAL,2,15,2
WORST,Digital_EAL,2,15,3
WORST,Digital_EAL,2,15,4
WORST,Digital_EAL,2,15,5
WORST,Digital_EAL,2,16,1
WORST,Digital_EAL,2,16,2
WORST,Digital_EAL,2,16,3
WORST,Digital_EAL,2,16,4
WORST,Digital_EAL,2,16,5
WORST,Digital_EAL,2,17,1
WORST,Digital_EAL,2,17,2
WORST,Digital_EAL,2,17,3
WORST,Digital_EAL,2,17,4
WORST,Digital_EAL,2,17,5
WORST,Digital_EAL,2,18,1
WORST,Digital_EAL,2,18,2
WORST,Digital_EAL,2,18,3
WORST,Digital_EAL,2,18,4
WORST,Digital_EAL,2,18,5
WORST,Digital_EAL,2,19,1
WORST,Digital_EAL,2,19,2
WORST,Digital_EAL,2,19,3
WORST,Digital_EAL,2,19,4
WORST,Digital_EAL,2,19,5
WORST,Digital_EAL,2,20,1
WORST,Digital_EAL,2,20,2
WORST,Digital_EAL,2,20,3
WORST,Digital_EAL,2,20,4
WORST,Digital_EAL,2,20,5
WORST,Digital_EAL,2,21,1
WORST,Digital_EAL,2,21,2
WORST,Digital_EAL,2,21,3
WORST,Digital_EAL,2,21,4
WORST,Digital_EAL,2,21,5
WORST,Digital_EAL,2,22,1
WORST,Digital_EAL,2,22,2
WORST,Digital_EAL,2,22,3
WORST,Digital_EAL,2,22,4
WORST,Digital_EAL,2,22,5
WORST,Digital_EAL,2,23,1
WORST,Digital_EAL,2,23,2
WORST,Digital_EAL,2,23,3
WORST,Digital_EAL,2,23,4
WORST,Digital_EAL,2,23,5
WORST,Digital_EAL,2,24,1
WORST,Digital_EAL,2,24,2
WORST,Digital_EAL,2,24,3
WORST,Digital_EAL,2,24,4
WORST,Digital_EAL,2,24,5
WORST,Digital_EAL,2,25,1
WORST,Digital_EAL,2,25,2
WORST,Digital_EAL,2,25,3
WORST,Digital_EAL,2,25,4
WORST,Digital_EAL,2,25,5
WORST,Digital_EAL,2,26,1
WORST,Digital_EAL,2,26,2
WORST,Digital_EAL,2,26,3
WORST,Digital_EAL,2,26,4
WORST,Digital_EAL,2,26,5
WORST,Digital_EAL,2,27,1
WORST,Digital_EAL,2,27,2
WORST,Digital_EAL,2,27,3
WORST,Digital_EAL,2,27,4
WORST,Digital_EAL,2,27,5
WORST,Digital_EAL,2,28,1
WORST,Digital_EAL,2,28,2
WORST,Digital_EAL,2,28,3
WORST,Digital_EAL,2,28,4
WORST,Digital_EAL,2,28,5
WORST,Digital_EAL,2,29,1
WORST,Digital_EAL,2,29,2
WORST,Digital_EAL,2,29,3
WORST,Digital_EAL,2,29,4
WORST,Digital_EAL,2,29,5
WORST,Digital_EAL,2,30,1
WORST,Digital_EAL,2,30,2
WORST,Digital_EAL,2,30,3
WORST,Digital_EAL,2,30,4
WORST,Digital_EAL,2,30,5
WORST,Digital_EAL,2,31,1
WORST,Digital_EAL,2,31,2
WORST,Digital_EAL,2,31,3
WORST,Digital_EAL,2,31,4
WORST,Digital_EAL,2,31,5
WORST,Digital_EAL,2,32,1
WORST,Digital_EAL,2,32,2
WORST,Digital_EAL,2,32,3
WORST,Digital_EAL,2,32,4
WORST,Digital_EAL,2,32,5
WORST,Digital_EAL,2,33,1
WORST,Digital_EAL,2,33,2
WORST,Digital_EAL,2,33,3
WORST,Digital_EAL,2,33,4
WORST,Digital_EAL,2,33,5
WORST,Digital_EAL,2,34,1
WORST,Digital_EAL,2,34,2
WORST,Digital_EAL,2,34,3
WORST,Digital_EAL,2,34,4
WORST,Digital_EAL,2,34,5
WORST,Digital_EAL,2,35,1
WORST,Digital_EAL,2,35,2
WORST,Digital_EAL,2,35,3
WORST,Digital_EAL,2,35,4
WORST,Digital_EAL,2,35,5
WORST,Digital_EAL,2,36,1
WORST,Digital_EAL,2,36,2
WORST,Digital_EAL,2,36,3
WORST,Digital_EAL,2,36,4
WORST,Digital_EAL,2,36,5
WORST,Digital_EAL,4,1,1
WORST,Digital_EAL,4,1,2
WORST,Digital_EAL,4,1,3
WORST,Digital_EAL,4,1,4
WORST,Digital_EAL,4,1,5
WORST,Digital_EAL,4,2,1
WORST,Digital_EAL,4,2,2
WORST,Digital_EAL,4,2,3
WORST,Digital_EAL,4,2,4
WORST,Digital_EAL,4,2,5
WORST,Digital_EAL,4,3,1
WORST,Digital_EAL,4,3,2
WORST,Digital_EAL,4,3,3
WORST,Digital_EAL,4,3,4
WORST,Digital_EAL,4,3,5
WORST,Digital_EAL,4,4,1
WORST,Digital_EAL,4,4,2
WORST,Digital_EAL,4,4,3
WORST,Digital_EAL,4,4,4
WORST,Digital_EAL,4,4,5
WORST,Digital_EAL,4,5,1
WORST,Digital_EAL,4,5,2
WORST,Digital_EAL,4,5,3
WORST,Digital_EAL,4,5,4
WORST,Digital_EAL,4,5,5
WORST,Digital_EAL,4,6,1
WORST,Digital_EAL,4,6,2
WORST,Digital_EAL,4,6,3
WORST,Digital_EAL,4,6,4
WORST,Digital_EAL,4,6,5
WORST,Digital_EAL,4,7,1
WORST,Digital_EAL,4,7,2
WORST,Digital_EAL,4,7,3
WORST,Digital_EAL,4,7,4
WORST,Digital_EAL,4,7,5
WORST,Digital_EAL,4,8,1
WORST,Digital_EAL,4,8,2
WORST,Digital_EAL,4,8,3
WORST,Digital_EAL,4,8,4
WORST,Digital_EAL,4,8,5
WORST,Digital_EAL,4,9,1
WORST,Digital_EAL,4,9,2
WORST,Digital_EAL,4,9,3
WORST,Digital_EAL,4,9,4
WORST,Digital_EAL,4,9,5
WORST,Digital_EAL,4,10,1
WORST,Digital_EAL,4,10,2
WORST,Digital_EAL,4,10,3
WORST,Digital_EAL,4,10,4
WORST,Digital_EAL,4,10,5
WORST,Digital_EAL,4,11,1
WORST,Digital_EAL,4,11,2
WORST,Digital_EAL,4,11,3
WORST,Digital_EAL,4,11,4
WORST,Digital_EAL,4,11,5
WORST,Digital_EAL,4,12,1
WORST,Digital_EAL,4,12,2
WORST,Digital_EAL,4,12,3
WORST,Digital_EAL,4,12,4
WORST,Digital_EAL,4,12,5
WORST,Digital_EAL,4,13,1
WORST,Digital_EAL,4,13,2
WORST,Digital_EAL,4,13,3
WORST,Digital_EAL,4,13,4
WORST,Digital_EAL,4,13,5
WORST,Digital_EAL,4,14,1
WORST,Digital_EAL,4,14,2
WORST,Digital_EAL,4,14,3
WORST,Digital_EAL,4,14,4
WORST,Digital_EAL,4,14,5
WORST,Digital_EAL,4,15,1
WORST,Digital_EAL,4,15,2
WORST,Digital_EAL,4,15,3
WORST,Digital_EAL,4,15,4
WORST,Digital_EAL,4,15,5
WORST,Digital_EAL,4,16,1
WORST,Digital_EAL,4,16,2
WORST,Digital_EAL,4,16,3
WORST,Digital_EAL,4,16,4
WORST,Digital_EAL,4,16,5
WORST,Digital_EAL,4,17,1
WORST,Digital_EAL,4,17,2
WORST,Digital_EAL,4,17,3
WORST,Digital_EAL,4,17,4
WORST,Digital_EAL,4,17,5
WORST,Digital_EAL,4,18,1
WORST,Digital_EAL,4,18,2
WORST,Digital_EAL,4,18,3
WORST,Digital_EAL,4,18,4
WORST,Digital_EAL,4,18,5
WORST,Digital_EAL,4,19,1
WORST,Digital_EAL,4,19,2
WORST,Digital_EAL,4,19,3
WORST,Digital_EAL,4,19,4
WORST,Digital_EAL,4,19,5
WORST,Digital_EAL,4,20,1
WORST,Digital_EAL,4,20,2
WORST,Digital_EAL,4,20,3
WORST,Digital_EAL,4,20,4
WORST,Digital_EAL,4,20,5
WORST,Digital_EAL,4,21,1
WORST,Digital_EAL,4,21,2
WORST,Digital_EAL,4,21,3
WORST,Digital_EAL,4,21,4
WORST,Digital_EAL,4,21,5
WORST,Digital_EAL,4,22,1
WORST,Digital_EAL,4,22,2
WORST,Digital_EAL,4,22,3
WORST,Digital_EAL,4,22,4
WORST,Digital_EAL,4,22,5
WORST,Digital_EAL,4,23,1
WORST,Digital_EAL,4,23,2
WORST,Digital_EAL,4,23,3
WORST,Digital_EAL,4,23,4
WORST,Digital_EAL,4,23,5
WORST,Digital_EAL,4,24,1
WORST,Digital_EAL,4,24,2
WORST,Digital_EAL,4,24,3
WORST,Digital_EAL,4,24,4
WORST,Digital_EAL,4,24,5
WORST,Digital_EAL,4,25,1
WORST,Digital_EAL,4,25,2
WORST,Digital_EAL,4,25,3
WORST,Digital_EAL,4,25,4
WORST,Digital_EAL,4,25,5
WORST,Digital_EAL,4,26,1
WORST,Digital_EAL,4,26,2
WORST,Digital_EAL,4,26,3
WORST,Digital_EAL,4,26,4
WORST,Digital_EAL,4,26,5
WORST,Digital_EAL,4,27,1
WORST,Digital_EAL,4,27,2
WORST,Digital_EAL,4,27,3
WORST,Digital_EAL,4,27,4
WORST,Digital_EAL,4,27,5
WORST,Digital_EAL,4,28,1
WORST,Digital_EAL,4,28,2
WORST,Digital_EAL,4,28,3
WORST,Digital_EAL,4,28,4
WORST,Digital_EAL,4,28,5
WORST,Digital_EAL,4,29,1
WORST,Digital_EAL,4,29,2
WORST,Digital_EAL,4,29,3
WORST,Digital_EAL,4,29,4
WORST,Digital_EAL,4,29,5
WORST,Digital_EAL,4,30,1
WORST,Digital_EAL,4,30,2
WORST,Digital_EAL,4,30,3
WORST,Digital_EAL,4,30,4
WORST,Digital_EAL,4,30,5
WORST,Digital_EAL,4,31,1
WORST,Digital_EAL,4,31,2
WORST,Digital_EAL,4,31,3
WORST,Digital_EAL,4,31,4
WORST,Digital_EAL,4,31,5
WORST,Digital_EAL,4,32,1
WORST,Digital_EAL,4,32,2
WORST,Digital_EAL,4,32,3
WORST,Digital_EAL,4,32,4
WORST,Digital_EAL,4,32,5
WORST,Digital_EAL,4,33,1
WORST,Digital_EAL,4,33,2
WORST,Digital_EAL,4,33,3
WORST,Digital_EAL,4,33,4
WORST,Digital_EAL,4,33,5
WORST,Digital_EAL,4,34,1
WORST,Digital_EAL,4,34,2
WORST,Digital_EAL,4,34,3
WORST,Digital_EAL,4,34,4
WORST,Digital_EAL,4,34,5
WORST,Digital_EAL,4,35,1
WORST,Digital_EAL,4,35,2
WORST,Digital_EAL,4,35,3
WORST,Digital_EAL,4,35,4
WORST,Digital_EAL,4,35,5
WORST,Digital_EAL,4,36,1
WORST,Digital_EAL,4,36,2
WORST,Digital_EAL,4,36,3
WORST,Digital_EAL,4,36,4
WORST,Digital_EAL,4,36,5
WORST,Digital_EAL,6,1,1
WORST,Digital_EAL,6,1,2
WORST,Digital_EAL,6,1,3
WORST,Digital_EAL,6,1,4
WORST,Digital_EAL,6,1,5
WORST,Digital_EAL,6,2,1
WORST,Digital_EAL,6,2,2
WORST,Digital_EAL,6,2,3
WORST,Digital_EAL,6,2,4
WORST,Digital_EAL,6,2,5
WORST,Digital_EAL,6,3,1
WORST,Digital_EAL,6,3,2
WORST,Digital_EAL,6,3,3
WORST,Digital_EAL,6,3,4
WORST,Digital_EAL,6,3,5
WORST,Digital_EAL,6,4,1
WORST,Digital_EAL,6,4,2
WORST,Digital_EAL,6,4,3
WORST,Digital_EAL,6,4,4
WORST,Digital_EAL,6,4,5
WORST,Digital_EAL,6,5,1
WORST,Digital_EAL,6,5,2
WORST,Digital_EAL,6,5,3
WORST,Digital_EAL,6,5,4
WORST,Digital_EAL,6,5,5
WORST,Digital_EAL,6,6,1
WORST,Digital_EAL,6,6,2
WORST,Digital_EAL,6,6,3
WORST,Digital_EAL,6,6,4
WORST,Digital_EAL,6,6,5
WORST,Digital_EAL,6,7,1
WORST,Digital_EAL,6,7,2
WORST,Digital_EAL,6,7,3
WORST,Digital_EAL,6,7,4
WORST,Digital_EAL,6,7,5
WORST,Digital_EAL,6,8,1
WORST,Digital_EAL,6,8,2
WORST,Digital_EAL,6,8,3
WORST,Digital_EAL,6,8,4
WORST,Digital_EAL,6,8,5
WORST,Digital_EAL,6,9,1
WORST,Digital_EAL,6,9,2
WORST,Digital_EAL,6,9,3
WORST,Digital_EAL,6,9,4
WORST,Digital_EAL,6,9,5
WORST,Digital_EAL,6,10,1
WORST,Digital_EAL,6,10,2
WORST,Digital_EAL,6,10,3
WORST,Digital_EAL,6,10,4
WORST,Digital_EAL,6,10,5
WORST,Digital_EAL,6,11,1
WORST,Digital_EAL,6,11,2
WORST,Digital_EAL,6,11,3
WORST,Digital_EAL,6,11,4
WORST,Digital_EAL,6,11,5
WORST,Digital_EAL,6,12,1
WORST,Digital_EAL,6,12,2
WORST,Digital_EAL,6,12,3
WORST,Digital_EAL,6,12,4
WORST,Digital_EAL,6,12,5
WORST,Digital_EAL,6,13,1
WORST,Digital_EAL,6,13,2
WORST,Digital_EAL,6,13,3
WORST,Digital_EAL,6,13,4
WORST,Digital_EAL,6,13,5
WORST,Digital_EAL,6,14,1
WORST,Digital_EAL,6,14,2
WORST,Digital_EAL,6,14,3
WORST,Digital_EAL,6,14,4
WORST,Digital_EAL,6,14,5
WORST,Digital_EAL,6,15,1
WORST,Digital_EAL,6,15,2
WORST,Digital_EAL,6,15,3
WORST,Digital_EAL,6,15,4
WORST,Digital_EAL,6,15,5
WORST,Digital_EAL,6,16,1
WORST,Digital_EAL,6,16,2
WORST,Digital_EAL,6,16,3
WORST,Digital_EAL,6,16,4
WORST,Digital_EAL,6,16,5
WORST,Digital_EAL,6,17,1
WORST,Digital_EAL,6,17,2
WORST,Digital_EAL,6,17,3
WORST,Digital_EAL,6,17,4
WORST,Digital_EAL,6,17,5
WORST,Digital_EAL,6,18,1
WORST,Digital_EAL,6,18,2
WORST,Digital_EAL,6,18,3
WORST,Digital_EAL,6,18,4
WORST,Digital_EAL,6,18,5
WORST,Digital_EAL,6,19,1
WORST,Digital_EAL,6,19,2
WORST,Digital_EAL,6,19,3
WORST,Digital_EAL,6,19,4
WORST,Digital_EAL,6,19,5
WORST,Digital_EAL,6,20,1
WORST,Digital_EAL,6,20,2
WORST,Digital_EAL,6,20,3
WORST,Digital_EAL,6,20,4
WORST,Digital_EAL,6,20,5
WORST,Digital_EAL,6,21,1
WORST,Digital_EAL,6,21,2
WORST,Digital_EAL,6,21,3
WORST,Digital_EAL,6,21,4
WORST,Digital_EAL,6,21,5
WORST,Digital_EAL,6,22,1
WORST,Digital_EAL,6,22,2
WORST,Digital_EAL,6,22,3
WORST,Digital_EAL,6,22,4
WORST,Digital_EAL,6,22,5
WORST,Digital_EAL,6,23,1
WORST,Digital_EAL,6,23,2
WORST,Digital_EAL,6,23,3
WORST,Digital_EAL,6,23,4
WORST,Digital_EAL,6,23,5
WORST,Digital_EAL,6,24,1
WORST,Digital_EAL,6,24,2
WORST,Digital_EAL,6,24,3
WORST,Digital_EAL,6,24,4
WORST,Digital_EAL,6,24,5
WORST,Digital_EAL,6,25,1
WORST,Digital_EAL,6,25,2
WORST,Digital_EAL,6,25,3
WORST,Digital_EAL,6,25,4
WORST,Digital_EAL,6,25,5
WORST,Digital_EAL,6,26,1
WORST,Digital_EAL,6,26,2
WORST,Digital_EAL,6,26,3
WORST,Digital_EAL,6,26,4
WORST,Digital_EAL,6,26,5
WORST,Digital_EAL,6,27,1
WORST,Digital_EAL,6,27,2
WORST,Digital_EAL,6,27,3
WORST,Digital_EAL,6,27,4
WORST,Digital_EAL,6,27,5
WORST,Digital_EAL,6,28,1
WORST,Digital_EAL,6,28,2
WORST,Digital_EAL,6,28,3
WORST,Digital_EAL,6,28,4
WORST,Digital_EAL,6,28,5
WORST,Digital_EAL,6,29,1
WORST,Digital_EAL,6,29,2
WORST,Digital_EAL,6,29,3
WORST,Digital_EAL,6,29,4
WORST,Digital_EAL,6,29,5
WORST,Digital_EAL,6,30,1
WORST,Digital_EAL,6,30,2
WORST,Digital_EAL,6,30,3
WORST,Digital_EAL,6,30,4
WORST,Digital_EAL,6,30,5
WORST,Digital_EAL,6,31,1
WORST,Digital_EAL,6,31,2
WORST,Digital_EAL,6,31,3
WORST,Digital_EAL,6,31,4
WORST,Digital_EAL,6,31,5
WORST,Digital_EAL,6,32,1
WORST,Digital_EAL,6,32,2
WORST,Digital_EAL,6,32,3
WORST,Digital_EAL,6,32,4
WORST,Digital_EAL,6,32,5
WORST,Digital_EAL,6,33,1
WORST,Digital_EAL,6,33,2
WORST,Digital_EAL,6,33,3
WORST,Digital_EAL,6,33,4
WORST,Digital_EAL,6,33,5
WORST,Digital_EAL,6,34,1
WORST,Digital_EAL,6,34,2
WORST,Digital_EAL,6,34,3
WORST,Digital_EAL,6,34,4
WORST,Digital_EAL,6,34,5
WORST,Digital_EAL,6,35,1
WORST,Digital_EAL,6,35,2
WORST,Digital_EAL,6,35,3
WORST,Digital_EAL,6,35,4
WORST,Digital_EAL,6,35,5
WORST,Digital_EAL,6,36,1
WORST,Digital_EAL,6,36,2
WORST,Digital_EAL,6,36,3
WORST,Digital_EAL,6,36,4
WORST,Digital_EAL,6,36,5
BASE,Digital_RCL,1,1,1
BASE,Digital_RCL,1,1,2
BASE,Digital_RCL,1,1,3
BASE,Digital_RCL,1,1,4
BASE,Digital_RCL,1,1,5
BASE,Digital_RCL,1,2,1
BASE,Digital_RCL,1,2,2
BASE,Digital_RCL,1,2,3
BASE,Digital_RCL,1,2,4
BASE,Digital_RCL,1,2,5
BASE,Digital_RCL,1,3,1
BASE,Digital_RCL,1,3,2
BASE,Digital_RCL,1,3,3
BASE,Digital_RCL,1,3,4
BASE,Digital_RCL,1,3,5
BASE,Digital_RCL,1,4,1
BASE,Digital_RCL,1,4,2
BASE,Digital_RCL,1,4,3
BASE,Digital_RCL,1,4,4
BASE,Digital_RCL,1,4,5
BASE,Digital_RCL,1,5,1
BASE,Digital_RCL,1,5,2
BASE,Digital_RCL,1,5,3
BASE,Digital_RCL,1,5,4
BASE,Digital_RCL,1,5,5
BASE,Digital_RCL,1,6,1
BASE,Digital_RCL,1,6,2
BASE,Digital_RCL,1,6,3
BASE,Digital_RCL,1,6,4
BASE,Digital_RCL,1,6,5
BASE,Digital_RCL,1,7,1
BASE,Digital_RCL,1,7,2
BASE,Digital_RCL,1,7,3
BASE,Digital_RCL,1,7,4
BASE,Digital_RCL,1,7,5
BASE,Digital_RCL,1,8,1
BASE,Digital_RCL,1,8,2
BASE,Digital_RCL,1,8,3
BASE,Digital_RCL,1,8,4
BASE,Digital_RCL,1,8,5
BASE,Digital_RCL,1,9,1
BASE,Digital_RCL,1,9,2
BASE,Digital_RCL,1,9,3
BASE,Digital_RCL,1,9,4
BASE,Digital_RCL,1,9,5
BASE,Digital_RCL,1,10,1
BASE,Digital_RCL,1,10,2
BASE,Digital_RCL,1,10,3
BASE,Digital_RCL,1,10,4
BASE,Digital_RCL,1,10,5
