scenario,product,tenor,period,bucket
WORST,Digital_KPL,31,20,1
WORST,Digital_KPL,31,20,2
WORST,Digital_KPL,31,20,3
WORST,Digital_KPL,31,20,4
WORST,Digital_KPL,31,20,5
WORST,Digital_KPL,31,21,1
WORST,Digital_KPL,31,21,2
WORST,Digital_KPL,31,21,3
WORST,Digital_KPL,31,21,4
WORST,Digital_KPL,31,21,5
WORST,Digital_KPL,31,22,1
WORST,Digital_KPL,31,22,2
WORST,Digital_KPL,31,22,3
WORST,Digital_KPL,31,22,4
WORST,Digital_KPL,31,22,5
WORST,Digital_KPL,31,23,1
WORST,Digital_KPL,31,23,2
WORST,Digital_KPL,31,23,3
WORST,Digital_KPL,31,23,4
WORST,Digital_KPL,31,23,5
WORST,Digital_KPL,31,24,1
WORST,Digital_KPL,31,24,2
WORST,Digital_KPL,31,24,3
WORST,Digital_KPL,31,24,4
WORST,Digital_KPL,31,24,5
WORST,Digital_KPL,31,25,1
WORST,Digital_KPL,31,25,2
WORST,Digital_KPL,31,25,3
WORST,Digital_KPL,31,25,4
WORST,Digital_KPL,31,25,5
WORST,Digital_KPL,31,26,1
WORST,Digital_KPL,31,26,2
WORST,Digital_KPL,31,26,3
WORST,Digital_KPL,31,26,4
WORST,Digital_KPL,31,26,5
WORST,Digital_KPL,31,27,1
WORST,Digital_KPL,31,27,2
WORST,Digital_KPL,31,27,3
WORST,Digital_KPL,31,27,4
WORST,Digital_KPL,31,27,5
WORST,Digital_KPL,31,28,1
WORST,Digital_KPL,31,28,2
WORST,Digital_KPL,31,28,3
WORST,Digital_KPL,31,28,4
WORST,Digital_KPL,31,28,5
WORST,Digital_KPL,31,29,1
WORST,Digital_KPL,31,29,2
WORST,Digital_KPL,31,29,3
WORST,Digital_KPL,31,29,4
WORST,Digital_KPL,31,29,5
WORST,Digital_KPL,31,30,1
WORST,Digital_KPL,31,30,2
WORST,Digital_KPL,31,30,3
WORST,Digital_KPL,31,30,4
WORST,Digital_KPL,31,30,5
WORST,Digital_KPL,31,31,1
WORST,Digital_KPL,31,31,2
WORST,Digital_KPL,31,31,3
WORST,Digital_KPL,31,31,4
WORST,Digital_KPL,31,31,5
WORST,Digital_KPL,31,32,1
WORST,Digital_KPL,31,32,2
WORST,Digital_KPL,31,32,3
WORST,Digital_KPL,31,32,4
WORST,Digital_KPL,31,32,5
WORST,Digital_KPL,31,33,1
WORST,Digital_KPL,31,33,2
WORST,Digital_KPL,31,33,3
WORST,Digital_KPL,31,33,4
WORST,Digital_KPL,31,33,5
WORST,Digital_KPL,31,34,1
WORST,Digital_KPL,31,34,2
WORST,Digital_KPL,31,34,3
WORST,Digital_KPL,31,34,4
WORST,Digital_KPL,31,34,5
WORST,Digital_KPL,31,35,1
WORST,Digital_KPL,31,35,2
WORST,Digital_KPL,31,35,3
WORST,Digital_KPL,31,35,4
WORST,Digital_KPL,31,35,5
WORST,Digital_KPL,31,36,1
WORST,Digital_KPL,31,36,2
WORST,Digital_KPL,31,36,3
WORST,Digital_KPL,31,36,4
WORST,Digital_KPL,31,36,5
WORST,Digital_KPL,32,1,1
WORST,Digital_KPL,32,1,2
WORST,Digital_KPL,32,1,3
WORST,Digital_KPL,32,1,4
WORST,Digital_KPL,32,1,5
WORST,Digital_KPL,32,2,1
WORST,Digital_KPL,32,2,2
WORST,Digital_KPL,32,2,3
WORST,Digital_KPL,32,2,4
WORST,Digital_KPL,32,2,5
WORST,Digital_KPL,32,3,1
WORST,Digital_KPL,32,3,2
WORST,Digital_KPL,32,3,3
WORST,Digital_KPL,32,3,4
WORST,Digital_KPL,32,3,5
WORST,Digital_KPL,32,4,1
WORST,Digital_KPL,32,4,2
WORST,Digital_KPL,32,4,3
WORST,Digital_KPL,32,4,4
WORST,Digital_KPL,32,4,5
WORST,Digital_KPL,32,5,1
WORST,Digital_KPL,32,5,2
WORST,Digital_KPL,32,5,3
WORST,Digital_KPL,32,5,4
WORST,Digital_KPL,32,5,5
WORST,Digital_KPL,32,6,1
WORST,Digital_KPL,32,6,2
WORST,Digital_KPL,32,6,3
WORST,Digital_KPL,32,6,4
WORST,Digital_KPL,32,6,5
WORST,Digital_KPL,32,7,1
WORST,Digital_KPL,32,7,2
WORST,Digital_KPL,32,7,3
WORST,Digital_KPL,32,7,4
WORST,Digital_KPL,32,7,5
WORST,Digital_KPL,32,8,1
WORST,Digital_KPL,32,8,2
WORST,Digital_KPL,32,8,3
WORST,Digital_KPL,32,8,4
WORST,Digital_KPL,32,8,5
WORST,Digital_KPL,32,9,1
WORST,Digital_KPL,32,9,2
WORST,Digital_KPL,32,9,3
WORST,Digital_KPL,32,9,4
WORST,Digital_KPL,32,9,5
WORST,Digital_KPL,32,10,1
WORST,Digital_KPL,32,10,2
WORST,Digital_KPL,32,10,3
WORST,Digital_KPL,32,10,4
WORST,Digital_KPL,32,10,5
WORST,Digital_KPL,32,11,1
WORST,Digital_KPL,32,11,2
WORST,Digital_KPL,32,11,3
WORST,Digital_KPL,32,11,4
WORST,Digital_KPL,32,11,5
WORST,Digital_KPL,32,12,1
WORST,Digital_KPL,32,12,2
WORST,Digital_KPL,32,12,3
WORST,Digital_KPL,32,12,4
WORST,Digital_KPL,32,12,5
WORST,Digital_KPL,32,13,1
WORST,Digital_KPL,32,13,2
WORST,Digital_KPL,32,13,3
WORST,Digital_KPL,32,13,4
WORST,Digital_KPL,32,13,5
WORST,Digital_KPL,32,14,1
WORST,Digital_KPL,32,14,2
WORST,Digital_KPL,32,14,3
WORST,Digital_KPL,32,14,4
WORST,Digital_KPL,32,14,5
WORST,Digital_KPL,32,15,1
WORST,Digital_KPL,32,15,2
WORST,Digital_KPL,32,15,3
WORST,Digital_KPL,32,15,4
WORST,Digital_KPL,32,15,5
WORST,Digital_KPL,32,16,1
WORST,Digital_KPL,32,16,2
WORST,Digital_KPL,32,16,3
WORST,Digital_KPL,32,16,4
WORST,Digital_KPL,32,16,5
WORST,Digital_KPL,32,17,1
WORST,Digital_KPL,32,17,2
WORST,Digital_KPL,32,17,3
WORST,Digital_KPL,32,17,4
WORST,Digital_KPL,32,17,5
WORST,Digital_KPL,32,18,1
WORST,Digital_KPL,32,18,2
WORST,Digital_KPL,32,18,3
WORST,Digital_KPL,32,18,4
WORST,Digital_KPL,32,18,5
WORST,Digital_KPL,32,19,1
WORST,Digital_KPL,32,19,2
WORST,Digital_KPL,32,19,3
WORST,Digital_KPL,32,19,4
WORST,Digital_KPL,32,19,5
WORST,Digital_KPL,32,20,1
WORST,Digital_KPL,32,20,2
WORST,Digital_KPL,32,20,3
WORST,Digital_KPL,32,20,4
WORST,Digital_KPL,32,20,5
WORST,Digital_KPL,32,21,1
WORST,Digital_KPL,32,21,2
WORST,Digital_KPL,32,21,3
WORST,Digital_KPL,32,21,4
WORST,Digital_KPL,32,21,5
WORST,Digital_KPL,32,22,1
WORST,Digital_KPL,32,22,2
WORST,Digital_KPL,32,22,3
WORST,Digital_KPL,32,22,4
WORST,Digital_KPL,32,22,5
WORST,Digital_KPL,32,23,1
WORST,Digital_KPL,32,23,2
WORST,Digital_KPL,32,23,3
WORST,Digital_KPL,32,23,4
WORST,Digital_KPL,32,23,5
WORST,Digital_KPL,32,24,1
WORST,Digital_KPL,32,24,2
WORST,Digital_KPL,32,24,3
WORST,Digital_KPL,32,24,4
WORST,Digital_KPL,32,24,5
WORST,Digital_KPL,32,25,1
WORST,Digital_KPL,32,25,2
WORST,Digital_KPL,32,25,3
WORST,Digital_KPL,32,25,4
WORST,Digital_KPL,32,25,5
WORST,Digital_KPL,32,26,1
WORST,Digital_KPL,32,26,2
WORST,Digital_KPL,32,26,3
WORST,Digital_KPL,32,26,4
WORST,Digital_KPL,32,26,5
WORST,Digital_KPL,32,27,1
WORST,Digital_KPL,32,27,2
WORST,Digital_KPL,32,27,3
WORST,Digital_KPL,32,27,4
WORST,Digital_KPL,32,27,5
WORST,Digital_KPL,32,28,1
WORST,Digital_KPL,32,28,2
WORST,Digital_KPL,32,28,3
WORST,Digital_KPL,32,28,4
WORST,Digital_KPL,32,28,5
WORST,Digital_KPL,32,29,1
WORST,Digital_KPL,32,29,2
WORST,Digital_KPL,32,29,3
WORST,Digital_KPL,32,29,4
WORST,Digital_KPL,32,29,5
WORST,Digital_KPL,32,30,1
WORST,Digital_KPL,32,30,2
WORST,Digital_KPL,32,30,3
WORST,Digital_KPL,32,30,4
WORST,Digital_KPL,32,30,5
WORST,Digital_KPL,32,31,1
WORST,Digital_KPL,32,31,2
WORST,Digital_KPL,32,31,3
WORST,Digital_KPL,32,31,4
WORST,Digital_KPL,32,31,5
WORST,Digital_KPL,32,32,1
WORST,Digital_KPL,32,32,2
WORST,Digital_KPL,32,32,3
WORST,Digital_KPL,32,32,4
WORST,Digital_KPL,32,32,5
WORST,Digital_KPL,32,33,1
WORST,Digital_KPL,32,33,2
WORST,Digital_KPL,32,33,3
WORST,Digital_KPL,32,33,4
WORST,Digital_KPL,32,33,5
WORST,Digital_KPL,32,34,1
WORST,Digital_KPL,32,34,2
WORST,Digital_KPL,32,34,3
WORST,Digital_KPL,32,34,4
WORST,Digital_KPL,32,34,5
WORST,Digital_KPL,32,35,1
WORST,Digital_KPL,32,35,2
WORST,Digital_KPL,32,35,3
WORST,Digital_KPL,32,35,4
WORST,Digital_KPL,32,35,5
WORST,Digital_KPL,32,36,1
WORST,Digital_KPL,32,36,2
WORST,Digital_KPL,32,36,3
WORST,Digital_KPL,32,36,4
WORST,Digital_KPL,32,36,5
WORST,Digital_KPL,33,1,1
WORST,Digital_KPL,33,1,2
WORST,Digital_KPL,33,1,3
WORST,Digital_KPL,33,1,4
WORST,Digital_KPL,33,1,5
WORST,Digital_KPL,33,2,1
WORST,Digital_KPL,33,2,2
WORST,Digital_KPL,33,2,3
WORST,Digital_KPL,33,2,4
WORST,Digital_KPL,33,2,5
WORST,Digital_KPL,33,3,1
WORST,Digital_KPL,33,3,2
WORST,Digital_KPL,33,3,3
WORST,Digital_KPL,33,3,4
WORST,Digital_KPL,33,3,5
WORST,Digital_KPL,33,4,1
WORST,Digital_KPL,33,4,2
WORST,Digital_KPL,33,4,3
WORST,Digital_KPL,33,4,4
WORST,Digital_KPL,33,4,5
WORST,Digital_KPL,33,5,1
WORST,Digital_KPL,33,5,2
WORST,Digital_KPL,33,5,3
WORST,Digital_KPL,33,5,4
WORST,Digital_KPL,33,5,5
WORST,Digital_KPL,33,6,1
WORST,Digital_KPL,33,6,2
WORST,Digital_KPL,33,6,3
WORST,Digital_KPL,33,6,4
WORST,Digital_KPL,33,6,5
WORST,Digital_KPL,33,7,1
WORST,Digital_KPL,33,7,2
WORST,Digital_KPL,33,7,3
WORST,Digital_KPL,33,7,4
WORST,Digital_KPL,33,7,5
WORST,Digital_KPL,33,8,1
WORST,Digital_KPL,33,8,2
WORST,Digital_KPL,33,8,3
WORST,Digital_KPL,33,8,4
WORST,Digital_KPL,33,8,5
WORST,Digital_KPL,33,9,1
WORST,Digital_KPL,33,9,2
WORST,Digital_KPL,33,9,3
WORST,Digital_KPL,33,9,4
WORST,Digital_KPL,33,9,5
WORST,Digital_KPL,33,10,1
WORST,Digital_KPL,33,10,2
WORST,Digital_KPL,33,10,3
WORST,Digital_KPL,33,10,4
WORST,Digital_KPL,33,10,5
WORST,Digital_KPL,33,11,1
WORST,Digital_KPL,33,11,2
WORST,Digital_KPL,33,11,3
WORST,Digital_KPL,33,11,4
WORST,Digital_KPL,33,11,5
WORST,Digital_KPL,33,12,1
WORST,Digital_KPL,33,12,2
WORST,Digital_KPL,33,12,3
WORST,Digital_KPL,33,12,4
WORST,Digital_KPL,33,12,5
WORST,Digital_KPL,33,13,1
WORST,Digital_KPL,33,13,2
WORST,Digital_KPL,33,13,3
WORST,Digital_KPL,33,13,4
WORST,Digital_KPL,33,13,5
WORST,Digital_KPL,33,14,1
WORST,Digital_KPL,33,14,2
WORST,Digital_KPL,33,14,3
WORST,Digital_KPL,33,14,4
WORST,Digital_KPL,33,14,5
WORST,Digital_KPL,33,15,1
WORST,Digital_KPL,33,15,2
WORST,Digital_KPL,33,15,3
WORST,Digital_KPL,33,15,4
WORST,Digital_KPL,33,15,5
WORST,Digital_KPL,33,16,1
WORST,Digital_KPL,33,16,2
WORST,Digital_KPL,33,16,3
WORST,Digital_KPL,33,16,4
WORST,Digital_KPL,33,16,5
WORST,Digital_KPL,33,17,1
WORST,Digital_KPL,33,17,2
WORST,Digital_KPL,33,17,3
WORST,Digital_KPL,33,17,4
WORST,Digital_KPL,33,17,5
WORST,Digital_KPL,33,18,1
WORST,Digital_KPL,33,18,2
WORST,Digital_KPL,33,18,3
WORST,Digital_KPL,33,18,4
WORST,Digital_KPL,33,18,5
WORST,Digital_KPL,33,19,1
WORST,Digital_KPL,33,19,2
WORST,Digital_KPL,33,19,3
WORST,Digital_KPL,33,19,4
WORST,Digital_KPL,33,19,5
WORST,Digital_KPL,33,20,1
WORST,Digital_KPL,33,20,2
WORST,Digital_KPL,33,20,3
WORST,Digital_KPL,33,20,4
WORST,Digital_KPL,33,20,5
WORST,Digital_KPL,33,21,1
WORST,Digital_KPL,33,21,2
WORST,Digital_KPL,33,21,3
WORST,Digital_KPL,33,21,4
WORST,Digital_KPL,33,21,5
WORST,Digital_KPL,33,22,1
WORST,Digital_KPL,33,22,2
WORST,Digital_KPL,33,22,3
WORST,Digital_KPL,33,22,4
WORST,Digital_KPL,33,22,5
WORST,Digital_KPL,33,23,1
WORST,Digital_KPL,33,23,2
WORST,Digital_KPL,33,23,3
WORST,Digital_KPL,33,23,4
WORST,Digital_KPL,33,23,5
WORST,Digital_KPL,33,24,1
WORST,Digital_KPL,33,24,2
WORST,Digital_KPL,33,24,3
WORST,Digital_KPL,33,24,4
WORST,Digital_KPL,33,24,5
WORST,Digital_KPL,33,25,1
WORST,Digital_KPL,33,25,2
WORST,Digital_KPL,33,25,3
WORST,Digital_KPL,33,25,4
WORST,Digital_KPL,33,25,5
WORST,Digital_KPL,33,26,1
WORST,Digital_KPL,33,26,2
WORST,Digital_KPL,33,26,3
WORST,Digital_KPL,33,26,4
WORST,Digital_KPL,33,26,5
WORST,Digital_KPL,33,27,1
WORST,Digital_KPL,33,27,2
WORST,Digital_KPL,33,27,3
WORST,Digital_KPL,33,27,4
WORST,Digital_KPL,33,27,5
WORST,Digital_KPL,33,28,1
WORST,Digital_KPL,33,28,2
WORST,Digital_KPL,33,28,3
WORST,Digital_KPL,33,28,4
WORST,Digital_KPL,33,28,5
WORST,Digital_KPL,33,29,1
WORST,Digital_KPL,33,29,2
WORST,Digital_KPL,33,29,3
WORST,Digital_KPL,33,29,4
WORST,Digital_KPL,33,29,5
WORST,Digital_KPL,33,30,1
WORST,Digital_KPL,33,30,2
WORST,Digital_KPL,33,30,3
WORST,Digital_KPL,33,30,4
WORST,Digital_KPL,33,30,5
WORST,Digital_KPL,33,31,1
WORST,Digital_KPL,33,31,2
WORST,Digital_KPL,33,31,3
WORST,Digital_KPL,33,31,4
WORST,Digital_KPL,33,31,5
WORST,Digital_KPL,33,32,1
WORST,Digital_KPL,33,32,2
WORST,Digital_KPL,33,32,3
WORST,Digital_KPL,33,32,4
WORST,Digital_KPL,33,32,5
WORST,Digital_KPL,33,33,1
WORST,Digital_KPL,33,33,2
WORST,Digital_KPL,33,33,3
WORST,Digital_KPL,33,33,4
WORST,Digital_KPL,33,33,5
WORST,Digital_KPL,33,34,1
WORST,Digital_KPL,33,34,2
WORST,Digital_KPL,33,34,3
WORST,Digital_KPL,33,34,4
WORST,Digital_KPL,33,34,5
WORST,Digital_KPL,33,35,1
WORST,Digital_KPL,33,35,2
WORST,Digital_KPL,33,35,3
WORST,Digital_KPL,33,35,4
WORST,Digital_KPL,33,35,5
WORST,Digital_KPL,33,36,1
WORST,Digital_KPL,33,36,2
WORST,Digital_KPL,33,36,3
WORST,Digital_KPL,33,36,4
WORST,Digital_KPL,33,36,5
WORST,Digital_KPL,34,1,1
WORST,Digital_KPL,34,1,2
WORST,Digital_KPL,34,1,3
WORST,Digital_KPL,34,1,4
WORST,Digital_KPL,34,1,5
WORST,Digital_KPL,34,2,1
WORST,Digital_KPL,34,2,2
WORST,Digital_KPL,34,2,3
WORST,Digital_KPL,34,2,4
WORST,Digital_KPL,34,2,5
WORST,Digital_KPL,34,3,1
WORST,Digital_KPL,34,3,2
WORST,Digital_KPL,34,3,3
WORST,Digital_KPL,34,3,4
WORST,Digital_KPL,34,3,5
WORST,Digital_KPL,34,4,1
WORST,Digital_KPL,34,4,2
WORST,Digital_KPL,34,4,3
WORST,Digital_KPL,34,4,4
WORST,Digital_KPL,34,4,5
WORST,Digital_KPL,34,5,1
WORST,Digital_KPL,34,5,2
WORST,Digital_KPL,34,5,3
WORST,Digital_KPL,34,5,4
WORST,Digital_KPL,34,5,5
WORST,Digital_KPL,34,6,1
WORST,Digital_KPL,34,6,2
WORST,Digital_KPL,34,6,3
WORST,Digital_KPL,34,6,4
WORST,Digital_KPL,34,6,5
WORST,Digital_KPL,34,7,1
WORST,Digital_KPL,34,7,2
WORST,Digital_KPL,34,7,3
WORST,Digital_KPL,34,7,4
WORST,Digital_KPL,34,7,5
WORST,Digital_KPL,34,8,1
WORST,Digital_KPL,34,8,2
WORST,Digital_KPL,34,8,3
WORST,Digital_KPL,34,8,4
WORST,Digital_KPL,34,8,5
WORST,Digital_KPL,34,9,1
WORST,Digital_KPL,34,9,2
WORST,Digital_KPL,34,9,3
WORST,Digital_KPL,34,9,4
WORST,Digital_KPL,34,9,5
WORST,Digital_KPL,34,10,1
WORST,Digital_KPL,34,10,2
WORST,Digital_KPL,34,10,3
WORST,Digital_KPL,34,10,4
WORST,Digital_KPL,34,10,5
WORST,Digital_KPL,34,11,1
WORST,Digital_KPL,34,11,2
WORST,Digital_KPL,34,11,3
WORST,Digital_KPL,34,11,4
WORST,Digital_KPL,34,11,5
WORST,Digital_KPL,34,12,1
WORST,Digital_KPL,34,12,2
WORST,Digital_KPL,34,12,3
WORST,Digital_KPL,34,12,4
WORST,Digital_KPL,34,12,5
WORST,Digital_KPL,34,13,1
WORST,Digital_KPL,34,13,2
WORST,Digital_KPL,34,13,3
WORST,Digital_KPL,34,13,4
WORST,Digital_KPL,34,13,5
WORST,Digital_KPL,34,14,1
WORST,Digital_KPL,34,14,2
WORST,Digital_KPL,34,14,3
WORST,Digital_KPL,34,14,4
WORST,Digital_KPL,34,14,5
WORST,Digital_KPL,34,15,1
WORST,Digital_KPL,34,15,2
WORST,Digital_KPL,34,15,3
WORST,Digital_KPL,34,15,4
WORST,Digital_KPL,34,15,5
WORST,Digital_KPL,34,16,1
WORST,Digital_KPL,34,16,2
WORST,Digital_KPL,34,16,3
WORST,Digital_KPL,34,16,4
WORST,Digital_KPL,34,16,5
WORST,Digital_KPL,34,17,1
WORST,Digital_KPL,34,17,2
WORST,Digital_KPL,34,17,3
WORST,Digital_KPL,34,17,4
WORST,Digital_KPL,34,17,5
WORST,Digital_KPL,34,18,1
WORST,Digital_KPL,34,18,2
WORST,Digital_KPL,34,18,3
WORST,Digital_KPL,34,18,4
WORST,Digital_KPL,34,18,5
WORST,Digital_KPL,34,19,1
WORST,Digital_KPL,34,19,2
WORST,Digital_KPL,34,19,3
WORST,Digital_KPL,34,19,4
WORST,Digital_KPL,34,19,5
WORST,Digital_KPL,34,20,1
WORST,Digital_KPL,34,20,2
WORST,Digital_KPL,34,20,3
WORST,Digital_KPL,34,20,4
WORST,Digital_KPL,34,20,5
WORST,Digital_KPL,34,21,1
WORST,Digital_KPL,34,21,2
WORST,Digital_KPL,34,21,3
WORST,Digital_KPL,34,21,4
WORST,Digital_KPL,34,21,5
WORST,Digital_KPL,34,22,1
WORST,Digital_KPL,34,22,2
WORST,Digital_KPL,34,22,3
WORST,Digital_KPL,34,22,4
WORST,Digital_KPL,34,22,5
WORST,Digital_KPL,34,23,1
WORST,Digital_KPL,34,23,2
WORST,Digital_KPL,34,23,3
WORST,Digital_KPL,34,23,4
WORST,Digital_KPL,34,23,5
WORST,Digital_KPL,34,24,1
WORST,Digital_KPL,34,24,2
WORST,Digital_KPL,34,24,3
WORST,Digital_KPL,34,24,4
WORST,Digital_KPL,34,24,5
WORST,Digital_KPL,34,25,1
WORST,Digital_KPL,34,25,2
WORST,Digital_KPL,34,25,3
WORST,Digital_KPL,34,25,4
WORST,Digital_KPL,34,25,5
WORST,Digital_KPL,34,26,1
WORST,Digital_KPL,34,26,2
WORST,Digital_KPL,34,26,3
WORST,Digital_KPL,34,26,4
WORST,Digital_KPL,34,26,5
WORST,Digital_KPL,34,27,1
WORST,Digital_KPL,34,27,2
WORST,Digital_KPL,34,27,3
WORST,Digital_KPL,34,27,4
WORST,Digital_KPL,34,27,5
WORST,Digital_KPL,34,28,1
WORST,Digital_KPL,34,28,2
WORST,Digital_KPL,34,28,3
WORST,Digital_KPL,34,28,4
WORST,Digital_KPL,34,28,5
WORST,Digital_KPL,34,29,1
WORST,Digital_KPL,34,29,2
WORST,Digital_KPL,34,29,3
WORST,Digital_KPL,34,29,4
WORST,Digital_KPL,34,29,5
WORST,Digital_KPL,34,30,1
WORST,Digital_KPL,34,30,2
WORST,Digital_KPL,34,30,3
WORST,Digital_KPL,34,30,4
WORST,Digital_KPL,34,30,5
WORST,Digital_KPL,34,31,1
WORST,Digital_KPL,34,31,2
WORST,Digital_KPL,34,31,3
WORST,Digital_KPL,34,31,4
WORST,Digital_KPL,34,31,5
WORST,Digital_KPL,34,32,1
WORST,Digital_KPL,34,32,2
WORST,Digital_KPL,34,32,3
WORST,Digital_KPL,34,32,4
WORST,Digital_KPL,34,32,5
WORST,Digital_KPL,34,33,1
WORST,Digital_KPL,34,33,2
WORST,Digital_KPL,34,33,3
WORST,Digital_KPL,34,33,4
WORST,Digital_KPL,34,33,5
WORST,Digital_KPL,34,34,1
WORST,Digital_KPL,34,34,2
WORST,Digital_KPL,34,34,3
WORST,Digital_KPL,34,34,4
WORST,Digital_KPL,34,34,5
WORST,Digital_KPL,34,35,1
WORST,Digital_KPL,34,35,2
WORST,Digital_KPL,34,35,3
WORST,Digital_KPL,34,35,4
WORST,Digital_KPL,34,35,5
WORST,Digital_KPL,34,36,1
WORST,Digital_KPL,34,36,2
WORST,Digital_KPL,34,36,3
WORST,Digital_KPL,34,36,4
WORST,Digital_KPL,34,36,5
WORST,Digital_KPL,35,1,1
WORST,Digital_KPL,35,1,2
WORST,Digital_KPL,35,1,3
WORST,Digital_KPL,35,1,4
WORST,Digital_KPL,35,1,5
WORST,Digital_KPL,35,2,1
WORST,Digital_KPL,35,2,2
WORST,Digital_KPL,35,2,3
WORST,Digital_KPL,35,2,4
WORST,Digital_KPL,35,2,5
WORST,Digital_KPL,35,3,1
WORST,Digital_KPL,35,3,2
WORST,Digital_KPL,35,3,3
WORST,Digital_KPL,35,3,4
WORST,Digital_KPL,35,3,5
WORST,Digital_KPL,35,4,1
WORST,Digital_KPL,35,4,2
WORST,Digital_KPL,35,4,3
WORST,Digital_KPL,35,4,4
WORST,Digital_KPL,35,4,5
WORST,Digital_KPL,35,5,1
WORST,Digital_KPL,35,5,2
WORST,Digital_KPL,35,5,3
WORST,Digital_KPL,35,5,4
WORST,Digital_KPL,35,5,5
WORST,Digital_KPL,35,6,1
WORST,Digital_KPL,35,6,2
WORST,Digital_KPL,35,6,3
WORST,Digital_KPL,35,6,4
WORST,Digital_KPL,35,6,5
WORST,Digital_KPL,35,7,1
WORST,Digital_KPL,35,7,2
WORST,Digital_KPL,35,7,3
WORST,Digital_KPL,35,7,4
WORST,Digital_KPL,35,7,5
WORST,Digital_KPL,35,8,1
WORST,Digital_KPL,35,8,2
WORST,Digital_KPL,35,8,3
WORST,Digital_KPL,35,8,4
WORST,Digital_KPL,35,8,5
WORST,Digital_KPL,35,9,1
WORST,Digital_KPL,35,9,2
WORST,Digital_KPL,35,9,3
WORST,Digital_KPL,35,9,4
WORST,Digital_KPL,35,9,5
WORST,Digital_KPL,35,10,1
WORST,Digital_KPL,35,10,2
WORST,Digital_KPL,35,10,3
WORST,Digital_KPL,35,10,4
WORST,Digital_KPL,35,10,5
WORST,Digital_KPL,35,11,1
WORST,Digital_KPL,35,11,2
WORST,Digital_KPL,35,11,3
WORST,Digital_KPL,35,11,4
WORST,Digital_KPL,35,11,5
WORST,Digital_KPL,35,12,1
WORST,Digital_KPL,35,12,2
WORST,Digital_KPL,35,12,3
WORST,Digital_KPL,35,12,4
WORST,Digital_KPL,35,12,5
WORST,Digital_KPL,35,13,1
WORST,Digital_KPL,35,13,2
WORST,Digital_KPL,35,13,3
WORST,Digital_KPL,35,13,4
WORST,Digital_KPL,35,13,5
WORST,Digital_KPL,35,14,1
WORST,Digital_KPL,35,14,2
WORST,Digital_KPL,35,14,3
WORST,Digital_KPL,35,14,4
WORST,Digital_KPL,35,14,5
WORST,Digital_KPL,35,15,1
WORST,Digital_KPL,35,15,2
WORST,Digital_KPL,35,15,3
WORST,Digital_KPL,35,15,4
WORST,Digital_KPL,35,15,5
WORST,Digital_KPL,35,16,1
WORST,Digital_KPL,35,16,2
WORST,Digital_KPL,35,16,3
WORST,Digital_KPL,35,16,4
WORST,Digital_KPL,35,16,5
WORST,Digital_KPL,35,17,1
WORST,Digital_KPL,35,17,2
WORST,Digital_KPL,35,17,3
WORST,Digital_KPL,35,17,4
WORST,Digital_KPL,35,17,5
WORST,Digital_KPL,35,18,1
WORST,Digital_KPL,35,18,2
WORST,Digital_KPL,35,18,3
WORST,Digital_KPL,35,18,4
WORST,Digital_KPL,35,18,5
WORST,Digital_KPL,35,19,1
WORST,Digital_KPL,35,19,2
WORST,Digital_KPL,35,19,3
WORST,Digital_KPL,35,19,4
WORST,Digital_KPL,35,19,5
WORST,Digital_KPL,35,20,1
WORST,Digital_KPL,35,20,2
WORST,Digital_KPL,35,20,3
WORST,Digital_KPL,35,20,4
WORST,Digital_KPL,35,20,5
WORST,Digital_KPL,35,21,1
WORST,Digital_KPL,35,21,2
WORST,Digital_KPL,35,21,3
WORST,Digital_KPL,35,21,4
WORST,Digital_KPL,35,21,5
WORST,Digital_KPL,35,22,1
WORST,Digital_KPL,35,22,2
WORST,Digital_KPL,35,22,3
WORST,Digital_KPL,35,22,4
WORST,Digital_KPL,35,22,5
WORST,Digital_KPL,35,23,1
WORST,Digital_KPL,35,23,2
WORST,Digital_KPL,35,23,3
WORST,Digital_KPL,35,23,4
WORST,Digital_KPL,35,23,5
WORST,Digital_KPL,35,24,1
WORST,Digital_KPL,35,24,2
WORST,Digital_KPL,35,24,3
WORST,Digital_KPL,35,24,4
WORST,Digital_KPL,35,24,5
WORST,Digital_KPL,35,25,1
WORST,Digital_KPL,35,25,2
WORST,Digital_KPL,35,25,3
WORST,Digital_KPL,35,25,4
WORST,Digital_KPL,35,25,5
WORST,Digital_KPL,35,26,1
WORST,Digital_KPL,35,26,2
WORST,Digital_KPL,35,26,3
WORST,Digital_KPL,35,26,4
WORST,Digital_KPL,35,26,5
WORST,Digital_KPL,35,27,1
WORST,Digital_KPL,35,27,2
WORST,Digital_KPL,35,27,3
WORST,Digital_KPL,35,27,4
WORST,Digital_KPL,35,27,5
WORST,Digital_KPL,35,28,1
WORST,Digital_KPL,35,28,2
WORST,Digital_KPL,35,28,3
WORST,Digital_KPL,35,28,4
WORST,Digital_KPL,35,28,5
WORST,Digital_KPL,35,29,1
WORST,Digital_KPL,35,29,2
WORST,Digital_KPL,35,29,3
WORST,Digital_KPL,35,29,4
WORST,Digital_KPL,35,29,5
WORST,Digital_KPL,35,30,1
WORST,Digital_KPL,35,30,2
WORST,Digital_KPL,35,30,3
WORST,Digital_KPL,35,30,4
WORST,Digital_KPL,35,30,5
WORST,Digital_KPL,35,31,1
