2022/09/30,Digital_BCL,2,3
2022/09/30,Digital_BCL,2,4
2022/09/30,Digital_BCL,2,5
2022/10/31,Digital_BCL,2,1
2022/10/31,Digital_BCL,2,2
2022/10/31,Digital_BCL,2,3
2022/10/31,Digital_BCL,2,4
2022/10/31,Digital_BCL,2,5
2022/11/30,Digital_BCL,2,1
2022/11/30,Digital_BCL,2,2
2022/11/30,Digital_BCL,2,3
2022/11/30,Digital_BCL,2,4
2022/11/30,Digital_BCL,2,5
2022/12/31,Digital_BCL,2,1
2022/12/31,Digital_BCL,2,2
2022/12/31,Digital_BCL,2,3
2022/12/31,Digital_BCL,2,4
2022/12/31,Digital_BCL,2,5
2023/01/31,Digital_BCL,2,1
2023/01/31,Digital_BCL,2,2
2023/01/31,Digital_BCL,2,3
2023/01/31,Digital_BCL,2,4
2023/01/31,Digital_BCL,2,5
2023/02/28,Digital_BCL,2,1
2023/02/28,Digital_BCL,2,2
2023/02/28,Digital_BCL,2,3
2023/02/28,Digital_BCL,2,4
2023/02/28,Digital_BCL,2,5
2023/03/31,Digital_BCL,2,1
2023/03/31,Digital_BCL,2,2
2023/03/31,Digital_BCL,2,3
2023/03/31,Digital_BCL,2,4
2023/03/31,Digital_BCL,2,5
2023/04/30,Digital_BCL,2,1
2023/04/30,Digital_BCL,2,2
2023/04/30,Digital_BCL,2,3
2023/04/30,Digital_BCL,2,4
2023/04/30,Digital_BCL,2,5
2023/05/31,Digital_BCL,2,1
2023/05/31,Digital_BCL,2,2
2023/05/31,Digital_BCL,2,3
2023/05/31,Digital_BCL,2,4
2023/05/31,Digital_BCL,2,5
2023/06/30,Digital_BCL,2,1
2023/06/30,Digital_BCL,2,2
2023/06/30,Digital_BCL,2,3
2023/06/30,Digital_BCL,2,4
2023/06/30,Digital_BCL,2,5
2023/07/31,Digital_BCL,2,1
2023/07/31,Digital_BCL,2,2
2023/07/31,Digital_BCL,2,3
2023/07/31,Digital_BCL,2,4
2023/07/31,Digital_BCL,2,5
2023/08/31,Digital_BCL,2,1
2023/08/31,Digital_BCL,2,2
2023/08/31,Digital_BCL,2,3
2023/08/31,Digital_BCL,2,4
2023/08/31,Digital_BCL,2,5
2023/09/30,Digital_BCL,2,1
2023/09/30,Digital_BCL,2,2
2023/09/30,Digital_BCL,2,3
2023/09/30,Digital_BCL,2,4
2023/09/30,Digital_BCL,2,5
2023/10/31,Digital_BCL,2,1
2023/10/31,Digital_BCL,2,2
2023/10/31,Digital_BCL,2,3
2023/10/31,Digital_BCL,2,4
2023/10/31,Digital_BCL,2,5
2023/11/30,Digital_BCL,2,1
2023/11/30,Digital_BCL,2,2
2023/11/30,Digital_BCL,2,3
2023/11/30,Digital_BCL,2,4
2023/11/30,Digital_BCL,2,5
2023/12/31,Digital_BCL,2,1
2023/12/31,Digital_BCL,2,2
2023/12/31,Digital_BCL,2,3
2023/12/31,Digital_BCL,2,4
2023/12/31,Digital_BCL,2,5
2024/01/31,Digital_BCL,2,1
2024/01/31,Digital_BCL,2,2
2024/01/31,Digital_BCL,2,3
2024/01/31,Digital_BCL,2,4
2024/01/31,Digital_BCL,2,5
2024/02/29,Digital_BCL,2,1
2024/02/29,Digital_BCL,2,2
2024/02/29,Digital_BCL,2,3
2024/02/29,Digital_BCL,2,4
2024/02/29,Digital_BCL,2,5
2021/12/31,Digital_BCL,3,1
2021/12/31,Digital_BCL,3,2
2021/12/31,Digital_BCL,3,3
2021/12/31,Digital_BCL,3,4
2021/12/31,Digital_BCL,3,5
2022/01/31,Digital_BCL,3,1
2022/01/31,Digital_BCL,3,2
2022/01/31,Digital_BCL,3,3
2022/01/31,Digital_BCL,3,4
2022/01/31,Digital_BCL,3,5
2022/02/28,Digital_BCL,3,1
2022/02/28,Digital_BCL,3,2
2022/02/28,Digital_BCL,3,3
2022/02/28,Digital_BCL,3,4
2022/02/28,Digital_BCL,3,5
2022/03/31,Digital_BCL,3,1
2022/03/31,Digital_BCL,3,2
2022/03/31,Digital_BCL,3,3
2022/03/31,Digital_BCL,3,4
2022/03/31,Digital_BCL,3,5
2022/04/30,Digital_BCL,3,1
2022/04/30,Digital_BCL,3,2
2022/04/30,Digital_BCL,3,3
2022/04/30,Digital_BCL,3,4
2022/04/30,Digital_BCL,3,5
2022/05/31,Digital_BCL,3,1
2022/05/31,Digital_BCL,3,2
2022/05/31,Digital_BCL,3,3
2022/05/31,Digital_BCL,3,4
2022/05/31,Digital_BCL,3,5
2022/06/30,Digital_BCL,3,1
2022/06/30,Digital_BCL,3,2
2022/06/30,Digital_BCL,3,3
2022/06/30,Digital_BCL,3,4
2022/06/30,Digital_BCL,3,5
2022/07/31,Digital_BCL,3,1
2022/07/31,Digital_BCL,3,2
2022/07/31,Digital_BCL,3,3
2022/07/31,Digital_BCL,3,4
2022/07/31,Digital_BCL,3,5
2022/08/31,Digital_BCL,3,1
2022/08/31,Digital_BCL,3,2
2022/08/31,Digital_BCL,3,3
2022/08/31,Digital_BCL,3,4
2022/08/31,Digital_BCL,3,5
2022/09/30,Digital_BCL,3,1
2022/09/30,Digital_BCL,3,2
2022/09/30,Digital_BCL,3,3
2022/09/30,Digital_BCL,3,4
2022/09/30,Digital_BCL,3,5
2022/10/31,Digital_BCL,3,1
2022/10/31,Digital_BCL,3,2
2022/10/31,Digital_BCL,3,3
2022/10/31,Digital_BCL,3,4
2022/10/31,Digital_BCL,3,5
2022/11/30,Digital_BCL,3,1
2022/11/30,Digital_BCL,3,2
2022/11/30,Digital_BCL,3,3
2022/11/30,Digital_BCL,3,4
2022/11/30,Digital_BCL,3,5
2022/12/31,Digital_BCL,3,1
2022/12/31,Digital_BCL,3,2
2022/12/31,Digital_BCL,3,3
2022/12/31,Digital_BCL,3,4
2022/12/31,Digital_BCL,3,5
2023/01/31,Digital_BCL,3,1
2023/01/31,Digital_BCL,3,2
2023/01/31,Digital_BCL,3,3
2023/01/31,Digital_BCL,3,4
2023/01/31,Digital_BCL,3,5
2023/02/28,Digital_BCL,3,1
2023/02/28,Digital_BCL,3,2
2023/02/28,Digital_BCL,3,3
2023/02/28,Digital_BCL,3,4
2023/02/28,Digital_BCL,3,5
2023/03/31,Digital_BCL,3,1
2023/03/31,Digital_BCL,3,2
2023/03/31,Digital_BCL,3,3
2023/03/31,Digital_BCL,3,4
2023/03/31,Digital_BCL,3,5
2023/04/30,Digital_BCL,3,1
2023/04/30,Digital_BCL,3,2
2023/04/30,Digital_BCL,3,3
2023/04/30,Digital_BCL,3,4
2023/04/30,Digital_BCL,3,5
2023/05/31,Digital_BCL,3,1
2023/05/31,Digital_BCL,3,2
2023/05/31,Digital_BCL,3,3
2023/05/31,Digital_BCL,3,4
2023/05/31,Digital_BCL,3,5
2023/06/30,Digital_BCL,3,1
2023/06/30,Digital_BCL,3,2
2023/06/30,Digital_BCL,3,3
2023/06/30,Digital_BCL,3,4
