pt_date;pd_segment;tenor;odr_loan
7/31/2023;Digital_AKL;2;0
7/31/2023;Digital_KPL;176;0
7/31/2023;Digital_AKL;3;0.000209479
7/31/2023;Digital_KPL;91;0
7/31/2023;Digital_KPL;177;0
7/31/2023;Digital_KPL;164;0
7/31/2023;Digital_KPL;32;0
7/31/2023;Digital_KPL;60;0
7/31/2023;Digital_KPL;65;0
7/31/2023;Digital_KPL;59;0
7/31/2023;Digital_KPL;130;0
7/31/2023;Digital_KPL;86;0
7/31/2023;Digital_KPL;21;0
7/31/2023;Digital_KPL;18;0
7/31/2023;Digital_KPL;58;0
7/31/2023;Digital_KPL;81;0
7/31/2023;Digital_KPL;55;0
7/31/2023;Digital_KPL;98;0
9/30/2023;Digital_SCL;12;0.108832391
9/30/2023;Digital_KPL;61;0
9/30/2023;Digital_PYL;12;0
9/30/2023;Digital_KPL;130;0
9/30/2023;Digital_PYL;24;0
9/30/2023;Digital_KPL;26;0
9/30/2023;Digital_SPL;24;0.021073961
9/30/2023;Digital_KPL;141;0
9/30/2023;Digital_KPL;65;0
9/30/2023;Digital_KPL;93;0
9/30/2023;Digital_RCL;2;4.57E-05
9/30/2023;Digital_KPL;102;0
9/30/2023;Digital_SPL;18;0.008135869
9/30/2023;Digital_AKL;6;0.001142906
9/30/2023;Digital_EML;26;0
9/30/2023;Digital_EAL;2;0
9/30/2023;Digital_KPL;36;0
9/30/2023;Digital_KPL;118;0
9/30/2023;Digital_KPL;83;0
9/30/2023;Digital_KPL;153;0
9/30/2023;Digital_KPL;177;0
9/30/2023;Digital_KPL;142;0
9/30/2023;Digital_EML;23;0
9/30/2023;Digital_KPL;117;0
9/30/2023;Digital_KPL;70;0
9/30/2023;Digital_EML;24;0
9/30/2023;Digital_KPL;180;0
9/30/2023;Digital_KPL;17;0
9/30/2023;Digital_KPL;164;0
9/30/2023;Digital_KPL;67;0
9/30/2023;Digital_KPL;120;0
9/30/2023;Digital_KPL;166;0
9/30/2023;Digital_KPL;80;0
9/30/2023;Digital_KPL;23;0
7/31/2023;Digital_EAL;4;1.95E-05
7/31/2023;Digital_KPL;140;0
7/31/2023;Digital_KPL;26;0
7/31/2023;Digital_KPL;102;0
7/31/2023;Digital_SPL;18;0
7/31/2023;Digital_KPL;79;0
7/31/2023;Digital_EAL;8;0
7/31/2023;Digital_EML;23;0
7/31/2023;Digital_KPL;49;0
7/31/2023;Digital_KPL;118;0
7/31/2023;Digital_KPL;44;0
7/31/2023;Digital_KPL;117;0
7/31/2023;Digital_KPL;96;0
7/31/2023;Digital_EML;60;0
7/31/2023;Digital_KPL;36;0
7/31/2023;Digital_SPL;3;0.04319025
7/31/2023;Digital_KPL;93;0
7/31/2023;Digital_KPL;54;0
7/31/2023;Digital_KPL;132;0
7/31/2023;Digital_KPL;166;0
7/31/2023;Digital_KPL;50;0
7/31/2023;Digital_KPL;61;0
7/31/2023;Digital_EAL;6;0.000215008
7/31/2023;Digital_KPL;34;0
7/31/2023;Digital_KPL;13;0
7/31/2023;Digital_KPL;33;0
7/31/2023;Digital_KPL;144;0
7/31/2023;Digital_KPL;71;0
7/31/2023;Digital_EML;21;0
7/31/2023;Digital_KPL;56;0
7/31/2023;Digital_KPL;29;0
7/31/2023;Digital_KPL;38;0
7/31/2023;Digital_KPL;142;0
7/31/2023;Digital_KPL;95;0
7/31/2023;Digital_KPL;153;0
7/31/2023;Digital_KPL;45;0
7/31/2023;Digital_KPL;156;0
7/31/2023;Digital_KPL;30;0
7/31/2023;Digital_EML;28;0
7/31/2023;Digital_KPL;80;0
7/31/2023;Digital_KPL;28;0
7/31/2023;Digital_SPL;12;0.07666663
7/31/2023;Digital_BCL;6;0.095187212
7/31/2023;Digital_KPL;83;0
7/31/2023;Digital_RCL;1;0
7/31/2023;Digital_KPL;17;0
7/31/2023;Digital_KPL;116;0
7/31/2023;Digital_KPL;53;0
7/31/2023;Digital_KPL;103;0
7/31/2023;Digital_KPL;85;0
7/31/2023;Digital_EML;14;0
7/31/2023;Digital_KPL;25;0
7/31/2023;Digital_KPL;70;0
7/31/2023;Digital_KPL;69;0
7/31/2023;Digital_EML;24;0
7/31/2023;Digital_KPL;141;0
7/31/2023;Digital_SPL;6;0.064725716
7/31/2023;Digital_EAL;2;0
7/31/2023;Digital_RCL;3;4.93E-05
7/31/2023;Digital_KPL;104;0
7/31/2023;Digital_KPL;23;0
7/31/2023;Digital_EML;25;0
7/31/2023;Digital_EML;36;0
7/31/2023;Digital_KPL;24;0
7/31/2023;Digital_KPL;84;0
7/31/2023;Digital_KPL;109;0
7/31/2023;Digital_KPL;175;0
7/31/2023;Digital_KPL;31;0
7/31/2023;Digital_KPL;20;0
7/31/2023;Digital_KPL;105;0
7/31/2023;Digital_EML;29;0
